playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,name,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta
account.3692a8c07762439bb515ac95b77fda1c,0,0,6,0,byplayer,0,6,49,0,0,0,0,0,0,0,0,Isslalafleche,0,0,1997.62061,0,43.5859337,0,1371.57,0,2405.751,4,18,0,0
account.7493f0ad3e554e57a506fa213e13149a,0,0,1,100,byplayer,0,1,29,0,0,1,1,0,0,18.4258175,0,Silver0422,0,0,0,0,0,0,965.795,0,823.67804,6,30,0,0
account.598366434bcd464a8ba9ef1fd99e17f8,0,0,1,49.04409,byplayer,0,0,55,0,0,0,0,0,0,0,0,KingBeeLive,0,0,0,0,0,0,961.481,0,2128.66382,3,31,0,0
account.7bfa35eaac354e668abcfe7c690136ba,0,0,0,95.159996,byplayer,0,0,85,0,0,0,0,0,0,0,0,DoobyScoo69,0,0,0,0,0,0,128.594,0,52.7150841,1,85,0,0
account.59d22d0b191b4121bb1426ee6e597f31,0,0,0,113.184326,byplayer,0,0,43,0,0,1,1,0,0,3.7325623,0,twitch_ablazennn,0,0,0,0,0,0,171.103,0,103.633263,3,79,0,0
account.46ada9a169a5412db4e358a72d8e1cf0,0,0,0,53.9,byplayer,0,0,75,0,0,0,0,0,0,0,0,Call_Me_Shaky,0,0,0,0,0,0,220.643,0,188.556244,2,71,0,0
account.dcecf8081373465f9ba2531ba6635c73,0,0,3,193.7444,byplayer,0,2,25,0,0,1,1,0,0,49.5442734,0,P1uter,0,0,2152.01074,0,0,0,1625.778,0,3513.433,11,11,0,0
account.91ab6cfe0ed44e5eb0ff2c398624701d,0,0,4,197.655,byplayer,1,5,23,0,0,1,1,0,0,20.2907772,0,satans_goat,0,0,2405.27368,0,0,0,1647.566,0,2454.386,6,7,0,0
account.7aeb44348ea045d183af8ad2ae81d889,0,0,0,154.08,byplayer,0,0,41,0,0,1,1,0,0,13.276989,0,Kr1spy12,0,0,0,0,0,0,214.29,0,157.147842,2,72,0,0
account.26d54a28a47e464ab8d0c59b9e922e33,0,0,1,256.979034,suicide,0,1,27,0,0,1,1,0,0,6.66141224,0,LordNate,0,0,2487.53369,0,0,1,1048.1,0,770.052368,5,27,0,0
account.1e3e6defb6d342068e54aab859eab04d,0,0,4,455.856873,byplayer,1,2,3,0,0,1,4,0,0,27.44909,0,PittsburghAdam,0,0,3047.67383,0,0,0,1400.338,0,2580.815,9,16,0,0
account.ca1c0ffe3c2c48a0a7d3d1020fdc2634,0,0,0,0,suicide,0,0,57,0,0,0,0,0,0,0,0,callmegood1,0,0,870.754761,0,46.25487,1,922.401,1,2486.038,8,33,0,0
account.4ff47e51bab84cc39953061bf9b6e030,0,0,1,0,byplayer,0,1,54,0,0,0,0,0,0,0,0,LoganSes,0,0,0,0,0,0,1041.569,0,2183.81885,8,28,0,0
account.8c59e4dd20c845c3a6ac8b3262752dba,0,0,0,0,byplayer,0,0,72,0,0,0,0,0,0,0,0,loki0609,0,0,0,0,0,0,248.211,0,144.2847,4,68,0,0
account.9e4c74deeaa04a1f80ffd5151cc2ed01,0,0,0,100,byplayer,0,0,30,0,0,1,1,0,0,11.7420683,0,DeVonShlong,0,0,0,0,0,0,877.561,0,2097.61548,3,35,0,0
account.63f42983607a4be08c07071d2dc135b9,0,0,4,0,byplayer,0,5,48,0,0,0,0,0,0,0,0,FireCapt,0,0,0,0,0,0,1506.67,0,2958.5415,4,13,0,0
account.126f6b95a2544eb88a46cee9b0f22bce,0,0,2,200.19783,byplayer,0,0,6,0,0,1,3,0,0,117.67569,0,ChronicNug,0,0,648.468567,0,0,0,1444.088,0,1795.55237,5,15,0,0
account.b05132305ba3449db3775bd3ce4a2ff1,0,0,0,22,byplayer,0,0,91,0,0,0,0,0,0,0,0,Benjigg123,0,0,0,0,0,0,102.658,0,13.8698416,1,93,0,0
account.6c892fee31a547e18777c5d578fafd52,0,0,1,35.1,byplayer,0,3,65,0,0,0,0,0,0,0,0,LilColosal,0,0,0,0,0,0,357.618,0,248.391815,1,62,0,0
account.67030336dae146ed84c60ed212ee9360,0,0,1,0,byplayer,0,1,67,0,0,0,0,0,0,0,0,Hingsmash,0,0,0,0,0,0,294,0,196.0056,6,64,0,0
account.a65b2b99a8be42b39dcfedb725319cec,0,0,0,39,byplayer,0,0,79,0,0,0,0,0,0,0,0,Cowboy_Troy,0,0,0,0,0,0,189.998,0,214.303757,2,76,0,0
account.50c811e56b5b4ca8af590afa333a520b,0,0,4,0,byplayer,0,0,46,0,0,0,0,0,0,0,0,DonCapo18,0,0,0.0044353,0,20.9750443,0,1774.286,0,8915.47,6,4,0,0
account.fa6f44a2149345bfbb31f3976d52031a,0,0,0,0,byplayer,0,0,83,0,0,0,0,0,0,0,0,crenshawsfinest,0,0,0,0,0,0,863.564,0,12.7115526,0,85,0,0
account.19060d922b474b1cbe72e3784c425086,0,0,0,164.759033,byplayer,1,1,13,0,0,1,2,0,0,116.708176,0,PikGG,0,0,2022.97437,0,0,0,1158.286,0,1518.91809,5,24,0,0
account.7832a9a4f42a43fcac2ebde0b76fee23,0,0,0,110.9891,byplayer,0,1,38,0,0,1,1,0,0,2.07701182,0,duckofd00m,0,0,0,0,0,0,394.209,0,523.065247,6,58,0,0
account.9135888b47cc4d37b230c30f400499a9,0,0,0,134.396912,byplayer,0,4,28,0,0,1,1,0,0,85.7474442,0,Taikagorgon_05,0,0,1766.14209,0,0,0,1036.354,0,1072.08386,5,29,0,0
account.5aeeef59ab2e49a2a58e42700fed6786,0,0,2,100,byplayer,0,3,26,0,0,1,1,0,0,5.452101,0,NUT-activated,0,0,208.217224,0,0,0,1265.731,0,4122.00732,5,21,0,0
account.2d2276f20caf4d73903599ff09797b4a,0,0,0,0,byplayer,0,0,62,0,0,0,0,0,0,0,0,belzelbum,0,0,2084.15283,0,0,0,436.17,0,493.854218,3,53,0,0
account.8d341e9cb1c34fb692aa3b1e7d2469ef,0,0,2,212.41,byplayer,0,0,14,0,0,1,2,0,0,86.77039,0,thefisherboy,0,0,2271.09741,0,0,0,1058.029,0,2461.976,3,26,0,0
account.a5b7245f8bfe469d89f8cd15e3c83618,0,0,2,0,byplayer,0,1,59,0,0,0,0,0,0,0,0,BenSeLF,0,0,0,0,0,0,733.891,0,1017.31366,12,45,0,0
account.3d76dd1a700c4ce5b91656b975be0dd8,0,0,0,0,byplayer,0,0,84,0,0,0,0,0,0,0,0,frogboy32,0,0,0,0,0,0,154.394,0,0,0,85,0,0
account.abda583d2ffb41bdbd1d138f24f84be2,0,0,0,130.578644,byplayer,0,0,71,0,0,0,0,0,0,0,0,C15-UM,0,0,0,0,0,0,252.823,0,259.40036,8,67,0,0
account.bbc7feb747d24427b1a3344437f3d7ef,0,0,1,196.999969,byplayer,2,0,10,0,0,1,2,0,0,48.59134,0,TheUnforgiv3n,0,0,0,0,0,0,1465.754,0,2981.816,5,14,0,0
account.b74129efa8094a92b6b6d903edaa24b3,0,0,1,0,byplayer,0,0,56,0,0,0,0,0,0,0,0,chad_dad,0,0,222.470062,0,0,0,923.653,0,2672.98413,5,32,0,0
account.c863ce31b5e348608cee11f54509996e,0,0,1,184.240021,byplayer,0,1,33,0,0,1,1,0,0,8.358025,0,Jordanw6,0,0,5735.926,0,0,0,766.195,0,612.657043,8,42,0,0
account.d44e844def7d4a35abcb26bc9bc43b5c,0,0,7,633.7918,alive,2,2,1,0,0,1,8,0,0,190.524567,0,TwitchTV_Presser,0,0,1814.45691,0,4.429598,0,1887.202,0,4838.12354,8,1,0,0
account.2946bb9e23954813a342d94b10d48a63,0,0,0,0,suicide,0,0,73,0,0,0,0,0,0,0,0,sr8gr8fr8mr8,0,0,675.0566,0,0,1,234.433,0,390.949219,3,69,0,0
account.917a622c04b24f789ead30501affb368,0,0,2,48.23677,byplayer,0,0,51,0,0,0,0,0,0,0,0,l337walkerPro,0,0,2243.20215,0,37.3789978,0,1248.072,0,2348.945,5,22,0,0
account.162655e92208464e896155808ad01a91,0,0,4,315.473816,byplayer,1,3,4,0,0,1,3,0,0,102.435188,0,Jroc801,0,0,1850.49988,0,0,0,1641.448,0,3498.29224,5,10,0,0
account.dccb91f691624b589464affb1a311f6d,0,0,0,0,byplayer,0,0,60,0,0,0,0,0,0,0,0,SikkeVeer,0,0,0,0,0,0,807.544,0,0,0,49,0,0
account.3b80760133d34608b9bfd338647f8664,0,0,1,157.0825,byplayer,0,0,31,0,0,1,1,0,0,11.3447037,0,SuperEpicBeast,0,0,4926.32373,0,0,0,829.244,0,788.1041,8,38,0,0
account.a270e29bc11e4db19da987e143588e35,0,0,0,81.91499,byplayer,0,1,64,0,0,0,0,0,0,0,0,Geirgethesofa,0,0,0,0,0,0,369.051,0,330.1882,2,61,0,0
account.5517eede4dec46ff89fa9ce3877420a7,0,1,4,271.455841,byplayer,0,6,16,0,0,1,2,0,0,7.892364,0,OJ8K_keeen,0,0,2775.6438,0,0,0,560.27,0,449.7528,5,48,0,0
account.b413f501f7b44044ba780f6bc6fd8dc0,0,0,0,32.7600021,byplayer,0,0,88,0,0,0,0,0,0,0,0,G-OffTheGreat,0,0,0,0,0,0,115.429,0,40.02264,1,90,0,0
account.726ed14ee01d459aafd3fdaca66cc4a1,0,0,0,270.735,byplayer,0,0,18,0,0,1,2,0,0,3.907757,0,lupoink,0,0,1812.97864,0,0,0,405.814,0,248.06633,5,54,0,0
account.c86d1a5507c145c082b5d583390a10be,0,0,0,0,byplayer,0,0,78,0,0,0,0,0,0,0,0,mmccullough,0,0,0,0,0,0,201.873,0,162.337234,1,75,0,0
account.e90241c1326944b0ab699038284db081,0,0,0,75,suicide,0,0,39,0,0,1,1,0,0,3.69794321,0,ShakeyGravez,0,0,551.7665,0,0,1,384.749,0,496.175873,2,59,0,0
account.cec344b0d37b4ed184175e16b62d782f,0,0,8,360.63,byplayer,0,7,5,0,0,1,3,0,0,17.9572124,0,aziz420,0,0,2821.77441,0,0,0,1543.898,1,3575.59448,2,12,0,0
account.e820194886b548198c7d05e8625b8ca6,0,0,0,0,byplayer,0,0,61,0,0,0,0,0,0,0,0,ImReaperOG,0,0,1403.81787,0,0,0,524.162,0,541.6553,3,49,0,0
account.96a7126ac6814437b5622bf2125c5d16,0,0,3,367.377441,byplayer,1,14,7,0,0,1,3,0,0,31.0831127,0,st0rmzG,0,0,0,0,0,0,734.228,0,580.781067,5,44,0,0
account.42713731543d4296b8ca62422a060c48,0,0,1,306.129028,byplayer,1,4,19,0,0,1,2,0,0,35.8591423,0,thirdlinetv,0,0,0,0,0,0,401.918,0,458.5593,4,55,0,0
account.2a102b48dc6f4836905adab96d3a31cf,0,0,0,0,byplayer,0,0,77,0,0,0,0,0,0,0,0,FighterPilot16,0,0,322.122955,0,0,0,207.437,0,320.101,0,74,0,0
account.7496cfa3750d430cbd2ee5b6db80583f,0,0,5,248.57579,byplayer,1,3,12,0,0,1,2,0,0,336.987854,0,Swarthy,0,0,2608.08252,0,0,0,1327.944,0,2062.87866,6,20,0,0
account.bff63cd2daec4beb9a7c92d8e4ef6636,0,0,0,73.22921,byplayer,0,0,80,0,0,0,0,0,0,0,0,StreadShot,0,0,0,0,0,0,179.888,0,48.7404137,2,77,0,0
account.fa3bcbf8f59a42d089aa8b9bfb1f470f,0,0,0,176.327881,byplayer,0,0,44,0,0,1,1,0,0,7.349513,0,Vengeful_SACK,0,0,0,0,0,0,156.099,0,54.15206,3,80,0,0
account.562314f354ca44338369eee9db5ace2f,0,0,0,0,byplayer,0,0,74,0,0,0,0,0,0,0,0,kroko,0,0,0,0,0,0,227.132,0,222.328735,2,70,0,0
account.763a749d299a48e1913b9163a1871c4a,0,0,0,0,byplayer,0,0,66,0,0,0,0,0,0,0,0,Leimenstriker,0,0,5743.319,0,0,0,350.542,0,17.5017338,0,63,0,0
account.9601564a9eb04af39a068ea0c3c058b7,0,0,0,245.4725,byplayer,0,0,17,0,0,1,2,0,0,46.69034,0,BigBooner,0,0,0,0,0,0,465.528,0,647.9007,2,52,0,0
account.730b9ce9645c4181ae8ff666d396aaab,0,1,0,23.2200012,byplayer,0,0,76,0,0,0,0,0,0,0,0,FatalRain17,0,0,0,0,0,0,207.933,0,249.44371,2,73,0,0
account.f699ba9270be43a184e8659412a31f2c,0,0,0,25.4114227,byplayer,1,0,45,0,0,1,1,0,0,10.9813671,0,Butters_Prof-C,0,0,0,0,0,0,123.853,0,96.50798,2,86,0,0
account.4e72e6df524f4f6689c397346ebf4e1e,0,1,5,507.842743,byplayer,1,4,2,0,0,1,4,0,0,301.945679,0,TheSatchmo_TTV,0,0,6707.21045,0,0,0,1879.038,0,1119.52979,7,2,0,0
account.8b270bcc5e2b4e90862501103ca0ebe1,0,0,1,194.247986,byplayer,0,5,11,0,0,1,2,0,0,17.1966915,0,Coghlin,0,0,9439.571,0,0,0,1383.175,0,681.392,5,17,0,0
account.e046aa8c2db64d1badc1651fbf75266e,0,0,0,0,byplayer,0,0,95,0,0,0,0,0,0,0,0,YungB,0,0,0,0,0,0,799.568,0,0,0,97,0,0
account.8f21369e75a84435a4f79efb915b7515,0,0,0,74.58858,byplayer,0,0,97,0,0,0,0,0,0,0,0,sociomath,0,0,0,0,0,0,84.532,0,16.8761883,0,97,0,0
account.c36082ecf8f84c99898a71ce707cf744,0,1,3,227.590363,byplayer,0,7,24,0,0,1,1,0,0,1.87541234,0,pro547,0,0,4869.1416,0,0,0,1643.486,0,3703.55444,4,9,0,0
account.6fd611e1dfbc4a59bc288a22da5da381,0,0,0,0,byplayer,0,0,90,0,0,0,0,0,0,0,0,boociegoo,0,0,0,0,0,0,106.757,0,28.7889557,0,92,0,0
account.43736d556f9b452885092b8a5a90d80e,0,0,0,0,byplayer,0,0,94,0,0,0,0,0,0,0,0,Merry_N_Pippin,0,0,0,0,0,0,90.307,0,50.4747772,1,96,0,0
account.25fc697d55034b718940e4657a178da3,0,0,0,124.509995,byplayer,0,1,42,0,0,1,1,0,0,15.976964,0,ADINDUNUFFIN,0,0,0,0,0,0,179.334,0,141.839966,2,78,0,0
account.d4c6f51f7df747cca594ae00e1ccd036,0,1,1,374.88,byplayer,0,2,8,0,0,2,3,0,0,8.784629,0,Fubarten,0,0,0,0,0,0,397.18,0,529.3155,5,57,0,0
account.1b19b13167df4723baa4857878f2d468,0,0,0,0,byplayer,0,0,68,0,0,0,0,0,0,0,0,dAnk-,0,0,0,0,0,0,881.566,0,255.6246,3,65,0,0
account.ba3684159c8b4d2e9be8526316dc4d4d,0,0,0,75.67,byplayer,0,0,70,0,0,0,0,0,0,0,0,Lift_The_Rift,0,0,0,0,0,0,252.858,0,164.768814,3,66,0,0
account.f88b3b1638714a0cba1a3fe96266481b,0,0,0,202.344986,byplayer,0,0,35,0,0,1,1,0,0,27.3437729,0,AaornRylow,0,0,1473.49854,0,0,0,672.793,1,866.725,5,47,0,0
account.83b19700a28b41a9bb73c2ed9032c24a,0,0,0,145.182617,byplayer,0,2,37,0,0,1,1,0,0,8.074387,0,Lotus907,0,0,30.72364,0,0,0,485.389,0,675.3654,4,51,0,0
account.f59cfc9d306d4270954ce7c99b873c88,0,0,0,104.138321,byplayer,0,0,22,0,0,1,1,0,0,69.48462,0,P3W_P3W,0,0,1135.1145,0,0,0,1648.569,0,4439.8,6,6,0,0
account.72897f12ff534796ab53521f36aec957,0,0,0,0,byplayer,0,0,69,0,0,0,0,0,0,0,0,bahamamamastit,0,0,0,0,0,0,279.167,0,135.786087,4,65,0,0
account.494303ca7a34419790780abe61c2ddb4,0,0,5,0,byplayer,0,4,52,0,0,0,0,0,0,0,0,Brob2005,0,0,4941.931,0,14.5102987,0,1167.053,0,3014.78369,6,23,0,0
account.e56eb1ca42e24bdd8530feb017fd989d,0,0,0,32.34,byplayer,0,0,81,0,0,0,0,0,0,0,0,ChubeMex,0,0,0,0,0,0,155.591,0,94.79401,4,81,0,0
account.9772aada3b8e444c84aaaba4fafe484c,0,0,0,0,byplayer,0,0,53,0,0,0,0,0,0,0,0,DisownedGreatly,0,0,0,0,48.56907,0,1064.545,0,3050.465,3,25,0,0
account.63f11e43ac6e4d7989eb72ca1493f6ae,0,0,0,69.2641754,byplayer,0,0,87,0,0,0,0,0,0,0,0,gerbond,0,0,0,0,0,0,120.535,0,47.9094543,1,88,0,0
account.989cee647a6d4ca98dd8bb3c773146ca,0,0,10,59,byplayer,0,5,21,0,0,1,1,0,0,52.8078575,0,2JTAXI,0,0,4914.697,0,0,0,1695.351,0,2641.963,6,5,0,0
account.9972bfe4bc7c4710bfc7c89957c7be58,0,0,0,0,byplayer,0,0,82,0,0,0,0,0,0,0,0,Newbie-Killer,0,0,1025.78027,0,0,0,129.91,0,0,0,84,0,0
account.db136fb0b52444aa9ea56f734f0214b2,0,0,1,100,byplayer,0,1,32,0,0,1,1,0,0,178.8173,0,SoullessWyvern,0,0,1027.12866,0,0,0,796.021,0,1702.06592,4,41,0,0
account.0fa76002548c43528ccf41c8134ed985,0,0,0,132.829712,byplayer,1,0,36,0,0,1,1,0,0,101.94545,0,PostalDude666,0,0,67.49439,0,0,0,486.286,0,889.342041,3,50,0,0
account.366c14eb0ddb415c8c44c98e7533731f,0,0,0,0,byplayer,0,0,89,0,0,0,0,0,0,0,0,Akito__,0,0,0,0,0,0,112.957,0,24.8460064,1,91,0,0
account.c06a03e5d78b4858bd5feef3955b1b9e,0,1,3,137.23732,byplayer,0,0,9,0,0,1,2,0,0,171.888748,0,sabretuth,0,0,3491.51147,0,0,0,1860.124,0,1658.36646,11,3,0,0
account.226ed9bac3db4e949c2339405812c32a,0,0,0,63.21,byplayer,0,0,63,0,0,0,0,0,0,0,0,Supercilli,0,0,0,0,0,0,399.551,0,437.753662,3,56,0,0
account.6fdbbb09dc6e471bbb44880bc734024b,0,0,1,13.57,byplayer,1,0,34,0,0,1,1,0,0,34.57283,0,Did_I_Kill_You,0,0,0,0,0,0,695.322,0,1102.66052,6,46,0,0
account.3c0fac8d75a64d8290832508da5eb3b5,0,0,0,0,byplayer,0,0,93,0,0,0,0,0,0,0,0,throat_goop,0,0,0,0,0,0,100.908,0,22.7860031,1,95,0,0
account.4ad34349241749d780420eede8e804b5,0,0,0,129.209991,logout,0,0,9,0,0,0,0,0,0,0,0,4AMGoddddV,0,0,0,0,0,0,578.374,0,0,6,18,0,0
account.cc679bff3e394322bd86cca2d3136158,0,0,0,48.8,logout,0,0,4,0,0,0,0,0,0,0,0,G0LDBACH,0,0,0,0,0,0,1130.708,0,0,4,18,0,0
account.465fb4b525e8404088f24b748e275600,0,0,0,99,logout,0,0,13,0,0,0,0,0,0,0,0,JIE_LUN_ZHOU,0,0,0,0,0,0,341.263,0,0,3,18,0,0
account.a5f227fa053945dba26baa26d3ff1705,0,0,0,68.79,logout,0,0,1,0,0,0,0,0,0,0,0,CrisSego88,0,0,0,0,0,0,1669.864,0,0,4,18,0,0
account.8d99eff3c57a47fe8dbfdc2289f92d88,0,0,0,163.636566,logout,0,0,18,0,0,0,0,0,0,0,0,bobtheslayer22,0,0,0,0,0,0,36.373,0,0,3,18,0,0
account.feb0b56104e54da5a634799b4664b551,0,0,0,576.5403,logout,0,0,16,0,0,0,0,0,0,0,0,EI-Chapo,0,0,0,0,0,0,169.046,0,0,4,18,0,0
account.31b33f8c1a7149f1ba2cca08f78ccb33,0,0,0,228.022491,logout,0,0,14,0,0,0,0,0,0,0,0,KingfishHueyLong,0,0,0,0,0,0,302.162,0,0,7,18,0,0
account.1f001735ed9147f88b866ef8cfcbf187,0,0,0,0,logout,0,0,6,0,0,0,0,0,0,0,0,DrWillieWilson,0,0,0,0,0,0,1068.633,0,0,6,18,0,0
account.a071e1899c5f498eb5c0d850f35e84a4,0,0,0,99,logout,0,0,8,0,0,0,0,0,0,0,0,BklynKnight,0,0,5083.78564,0,218.917175,0,788.307,0,136.916992,1,18,0,0
account.4ad62df9cba04eff94b1eaefc73ccad5,0,0,0,294.711548,logout,0,0,12,0,0,0,0,0,0,0,0,thunder46350,0,0,0,0,0,0,430.521,0,0,4,18,0,0
account.4d558d6ef8014cba9495f82507391091,0,0,0,0,logout,0,0,7,0,0,0,0,0,0,0,0,sickorean,0,0,0,0,0,0,854.142,0,0,0,18,0,0
account.def2e54624eb45b4bab16ca1e3d3f162,0,0,0,0,logout,0,0,3,0,0,0,0,0,0,0,0,Apep_Wyrm,0,0,0,0,0,0,1136.587,0,102.671425,3,18,0,0
account.d6f1267ad01e423a95760b21b5252060,0,0,0,0,logout,0,0,5,0,0,0,0,0,0,0,0,Shlnes,0,0,0,0,0,0,1109.727,0,0,2,18,0,0
account.410a46db07f842c9aea7ea2cf445a854,0,0,0,99,logout,0,0,15,0,0,0,0,0,0,0,0,BakerBoy721,0,0,0,0,0,0,249.124,0,196.36174,2,18,0,0
account.5444b61dd764494b867612e92511b1ee,0,0,0,0,logout,0,0,17,0,0,0,0,0,0,0,0,The-Lucky-Man4,0,0,0,0,0,0,114.754,0,0,3,18,0,0
account.13069caf6f57495197a03ab6f53497ea,0,0,0,35.7690659,logout,0,0,2,0,0,0,0,0,0,0,0,Darkcl0wn,0,0,0,0,0,0,1572.22,0,0,10,18,0,0
account.ff4405b0d7db4feeb70e92ca3fe9f015,0,0,0,0,logout,0,0,10,0,0,0,0,0,0,0,0,ShadowStorm-_-,0,0,0,0,0,0,469.102,0,0,14,18,0,0
account.754a92460eaf4cc0bd086fdc4894bb26,0,0,0,0,logout,0,0,11,0,0,0,0,0,0,0,0,Iginate,0,0,0,0,0,0,432.587,0,0,2,18,0,0
account.840094dd4baa4fc8927f418fa979087f,0,0,2,203.58194,byplayer,1,20,21,0,0,1,2,0,0,5.46683836,0,Dubsteprabbit,0,1,1173.53882,0,0,0,1003.811,0,2604.174,3,14,0,0
account.15dbcffc4727464db8c24a9b579db5cb,1,1,4,226.897339,byplayer,0,6,20,0,0,1,2,0,0,68.12681,0,Pyqx,0,0,1158.07361,0,0,0,1006.511,0,2678.43457,5,14,0,0
account.3a47a81553684fbeb48d5dd81f8233e1,0,0,1,51.87595,byplayer,0,11,47,0,0,0,0,0,0,0,0,Nugget-,0,0,5347.772,0,0,0,1008.783,0,1268.715,4,13,0,0
account.8d922e04fc694598b95ee9e71170c55a,1,0,2,164.124054,byplayer,1,4,19,0,0,2,2,0,0,65.10208,0,leophi,0,0,3934.79321,0,0,0,1008.779,0,1323.049,7,13,0,0
account.a15c71b9b9ee4b36b3f527631bc43cf6,0,0,3,81.2175,byplayer,0,0,40,0,0,0,0,0,0,0,0,damnstraight,0,0,7319.11133,0,0,0,1859.2,0,1377.00684,12,2,0,0
account.a254c9c727064b0cad050a66a55905e6,0,0,3,102,byplayer,1,1,25,0,0,1,1,0,0,83.1031647,0,ozzymandian,0,0,7214.60449,0,0,0,1859.197,0,1293.58228,6,2,0,0
account.8b42e11f64e04ce69f0e155852f575e0,0,0,0,0,byplayer,0,0,84,0,0,0,0,0,0,0,0,zHalberd,0,0,0,0,0,0,168.069,0,56.4587975,2,42,0,0
account.4774583d106b4ab78a0dbd728ad39b01,0,0,0,0,byplayer,0,0,85,0,0,0,0,0,0,0,0,CreekSmall,0,0,0,0,0,0,150.787,0,88.7610245,1,42,0,0
account.b953c921a1be40149f80d85b9120ec0a,0,0,0,60.1599236,byplayer,0,0,60,0,0,0,0,0,0,0,0,Executis,0,0,2517.571,0,0,0,551.175,0,518.7385,6,24,0,0
account.886a09355bd3474986a33d659df57729,0,0,0,0,byplayer,0,0,61,0,0,0,0,0,0,0,0,Ruthven,0,0,0,0,0,0,157.952,0,24.6070671,1,24,0,0
account.a8060870cc1f428ba490cbe580591799,0,0,0,0,byplayer,0,0,90,0,0,0,0,0,0,0,0,a_gh0sT,0,0,0,0,0,0,137.237,0,20.0348339,0,45,0,0
account.22beff4e6e434203a4e324706555440d,1,0,0,100,byplayer,1,0,38,0,0,1,1,0,0,6.49729538,0,floggermonkey,0,0,0,0,0,0,137.244,0,87.5535355,4,45,0,0
account.682e8484f6914e49b13fcac07ecf71f9,2,1,7,360.068878,alive,0,2,9,0,0,2,3,0,0,36.69121,0,Stubby427,0,0,2038.40063,0,128.078369,0,1867.344,0,9146.639,7,1,0,0
account.6c89916433804c6291d171be5f16118a,2,2,6,506.4608,alive,2,4,1,0,0,2,6,0,0,247.093048,0,Drocca,0,0,6212.534,0,83.34016,0,1867.344,0,5233.602,9,1,0,0
account.f8df2049911a42d4949450cf406898c9,0,0,0,0,byplayer,0,0,62,0,0,0,0,0,0,0,0,Abracadabra_TV,0,0,0,0,0,0,418.811,0,445.6957,3,26,0,0
account.9df42ff6352e44b8af5faebfceeb6241,1,0,0,300.000031,byplayer,0,0,12,0,0,2,3,0,0,35.2274628,0,KS-zhaozhihao666,0,0,0,0,0,0,141.442,0,110.752831,2,42,0,0
account.32d61e3e99ab4c009f1fd9cdcaca82e5,4,1,2,599.3984,byplayer,2,4,6,0,0,2,5,0,0,31.8300419,0,4EARTH-,0,1,1337.46887,0,0,0,859.837,0,1966.73645,8,19,0,0
account.75e2c4c7d2e7458ab708e5843a43fc98,1,0,5,275.52002,byplayer,0,3,11,0,0,2,3,0,0,11.2878885,0,TheCrybaby,0,0,1306.10388,0,0,0,859.842,0,1924.3363,5,19,0,0
account.2358cd3fc8e048858920ef244e530a72,1,0,0,100,byplayer,0,0,89,0,0,0,0,0,0,0,0,ZsH-Dennis,0,0,0,0,0,0,142.08,0,51.00889,1,44,0,0
account.4236a6b713034fd2b4aa24b21a8611b5,0,0,0,44.69722,byplayer,0,0,88,0,0,0,0,0,0,0,0,BYxANYxMEANS,0,0,0,0,0,0,142.086,0,52.62499,5,44,0,0
account.b0c51f3f42054595918f79d062276bdf,1,1,3,500.997,byplayer,1,2,4,0,0,2,5,0,0,93.4681549,0,HardlyJ,0,1,5230.188,0,0,0,1356.846,0,1975.28479,7,8,0,0
account.3ecaf4a03fea4d2dab7d71b62ba68515,2,0,4,424.238953,byplayer,1,12,16,0,0,1,2,0,0,104.869766,0,wastedtalent77,0,0,5194.022,0,0,0,1356.842,0,1646.01746,6,8,0,0
account.0323da6ca6bf4487b7e06c7e92a2cd07,0,0,1,50.9914246,byplayer,0,3,66,0,0,0,0,0,0,0,0,Wooozzzz,0,0,0,0,0,0,376.815,0,274.9884,3,29,0,0
account.44a94769a46c4f368ef6777b489c8e28,0,0,0,25.74,byplayer,0,0,65,0,0,0,0,0,0,0,0,LightGrenades,0,0,0,0,0,0,376.819,0,512.8498,3,29,0,0
account.f04f97ede36a4a1b8de4f6add06fa78e,5,0,2,658.0884,byplayer,0,2,2,0,0,2,6,0,0,135.8558,0,Loquacious_Larry,0,0,5662.75244,0,0,0,1280.934,0,2367.2373,6,9,0,0
account.ca4b98b988b840ce95dc131938f1c908,0,0,1,232.8421,byplayer,0,0,17,0,0,1,2,0,0,10.3044815,0,StarHands,0,0,4433.30029,0,0,0,1095.854,0,1882.82458,10,9,0,0
account.8581c7459c7743a2a136a54a8737d282,1,0,0,79.4206161,byplayer,0,0,74,0,0,0,0,0,0,0,0,GantzHunter,0,0,0,0,0,0,250.461,0,165.191269,2,33,0,0
account.b781832d16334d7c95283bcaa0531bb1,1,0,0,0,byplayer,0,0,73,0,0,0,0,0,0,0,0,Mizk13,0,0,0,0,0,1,250.467,0,162.379715,3,33,0,0
account.88523a0faa6f456ea883aaf1f0dab087,0,1,0,56.76,byplayer,0,0,63,0,0,0,0,0,0,0,0,Watchmen74,0,0,0,0,0,0,407.268,0,1121.40808,7,27,0,0
