,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,name,playerId,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta,matchDuration,matchID,matchType,groupId,numGroups,maxPlace,winPlacePerc
0,2,0,0,160.5765,byplayer,1,0,16,0,0,1,2,0,0,248.87941,0,FTD-Leyii,account.f2aaf510a103404d983595894150dd38,0,0,2968.65,0,0,0,972.584,0,515.5266,5,16,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,a325db19-59e8-4cc6-90b3-b5359cbf5ba8,16,16,0.0
0,1,2,1,100.0,byplayer,1,1,34,0,0,1,1,0,0,5.39740133,0,FTD-Loong,account.b3104cfa791c42cc8c44e04e0e1fca63,0,0,3304.76025,0,0,0,974.161,0,1183.78076,4,16,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,a325db19-59e8-4cc6-90b3-b5359cbf5ba8,16,16,0.0
0,0,1,2,53.93897,byplayer,0,2,76,0,0,0,0,0,0,0.0,0,FTD-Haonan,account.ae13d52c4133455e87960a847ffa6b57,0,1,3323.07568,0,0,0,974.164,0,968.3806,7,16,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,a325db19-59e8-4cc6-90b3-b5359cbf5ba8,16,16,0.0
0,0,0,1,94.0593262,byplayer,0,0,75,0,0,0,0,0,0,0.0,0,FTD-Lph,account.8c97b1dd6fed44d7862f44e5f31fa877,0,0,2754.83618,0,0,0,974.168,0,682.187134,4,16,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,a325db19-59e8-4cc6-90b3-b5359cbf5ba8,16,16,0.0
0,0,0,2,0.0,byplayer,0,0,53,0,0,0,0,0,0,0.0,0,VTOP-zHAnBo,account.8f5e022322784be79a44d86b57beed12,0,0,3799.23877,0,0,0,860.472,0,1140.23792,5,5,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,3d622f02-0984-44aa-8f69-2e2b0a90e172,16,16,0.6875
0,1,1,4,332.0518,byplayer,1,1,20,0,0,1,1,0,0,14.838129,0,VTOP-Soldier,account.2705e0182f3642868df57ac2f596f8eb,0,0,5103.172,0,0,0,1477.012,0,1220.84106,5,5,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,3d622f02-0984-44aa-8f69-2e2b0a90e172,16,16,0.6875
0,0,1,2,175.693878,byplayer,0,2,19,0,0,1,1,0,0,90.23921,0,VTOP-ALONEKK,account.99d2b22c3c624db7a636a155c2217598,0,0,5331.0127,0,0,0,1529.701,0,1166.56091,2,5,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,3d622f02-0984-44aa-8f69-2e2b0a90e172,16,16,0.6875
0,0,0,2,0.0,byplayer,0,0,52,0,0,0,0,0,0,0.0,0,VTOP-world_,account.856d9c4a8c394284bfe037c6507e0edc,0,1,5232.275,0,0,0,1428.093,0,1129.15771,5,5,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,3d622f02-0984-44aa-8f69-2e2b0a90e172,16,16,0.6875
0,1,0,1,80.1532,byplayer,0,2,10,0,0,1,2,0,0,69.35755,0,BADecember,account.78931500a6194de8aeba6e6759b99fdd,0,0,3257.844,0,0,0,1483.991,1,2673.673,3,6,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,2d1cd21b-4424-45a7-8226-efd544f16642,16,16,0.625
0,0,2,1,50.1809921,byplayer,0,2,54,0,0,0,0,0,0,0.0,0,BAJoe,account.03b87c179640425d8d55af8525cdd0a8,0,0,3707.8894,0,0,0,1524.179,0,2231.01978,5,6,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,2d1cd21b-4424-45a7-8226-efd544f16642,16,16,0.625
0,0,0,6,94.0518341,byplayer,0,0,55,0,0,0,0,0,0,0.0,0,BAPig,account.4967907516904cee8a89f974e38b373c,0,1,4704.12,0,0,0,1398.017,0,1846.79675,4,6,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,2d1cd21b-4424-45a7-8226-efd544f16642,16,16,0.625
0,1,1,2,194.960434,suicide,0,0,21,0,0,1,1,0,0,20.7768059,0,BAkkking,account.6769f83ffd5c40d39512d84ebd42003b,0,0,3707.26245,0,0,1,1464.388,0,2829.3584,2,6,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,2d1cd21b-4424-45a7-8226-efd544f16642,16,16,0.625
0,0,0,0,34.3,byplayer,0,0,62,0,0,0,0,0,0,0.0,0,Nw_Lzy,account.e5ef90b385884faa9273941fdc3529e4,0,0,0.0,0,0,0,270.757,0,300.926971,3,10,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,4b862674-4ed6-4528-bf3f-8753b958ad55,16,16,0.375
0,2,0,5,419.409546,byplayer,0,4,28,0,0,1,1,0,0,182.677444,0,Nw_Avalon,account.f45003d64b2b438ab1d605933d54a9c3,0,0,0.0,0,0,0,1305.916,0,2431.382,4,10,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,4b862674-4ed6-4528-bf3f-8753b958ad55,16,16,0.375
0,0,0,0,0.0,byplayer,0,0,61,0,0,0,0,0,0,0.0,0,Nw_Txxx,account.da84f2cdfbb24a7aa7e1f96fb1132300,0,0,0.0,0,0,0,380.192,0,245.154282,3,10,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,4b862674-4ed6-4528-bf3f-8753b958ad55,16,16,0.375
0,2,0,0,228.702515,byplayer,0,0,12,0,0,1,2,0,0,4.17311049,0,Nw_xkbb,account.1748698192f947e5b79d0f4595af7378,0,0,0.0,0,0,0,358.57,0,59.45086,2,10,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,4b862674-4ed6-4528-bf3f-8753b958ad55,16,16,0.375
0,1,1,2,46.9626236,byplayer,0,0,30,0,0,1,1,0,0,77.01912,0,Vc-DouM,account.e65ee81611d944fca925301ab347f7da,0,0,4956.344,0,0,0,1260.177,0,816.0616,4,12,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,275437da-5c4c-4834-a327-7a5d4b6d0707,16,16,0.25
0,0,0,2,0.0,byplayer,0,2,65,0,0,0,0,0,0,0.0,0,Vc-TKzhun,account.5f876572642d40edb7b4a77bbdac0d37,0,0,5021.21533,0,0,0,702.753,0,528.1809,3,12,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,275437da-5c4c-4834-a327-7a5d4b6d0707,16,16,0.25
0,0,1,2,77.3999939,byplayer,0,0,31,0,0,1,1,0,0,39.042942,0,Vc-Tide,account.0aeb4138b836480399b303a2f3ba724b,0,0,6294.985,0,0,0,1260.172,0,905.6983,2,12,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,275437da-5c4c-4834-a327-7a5d4b6d0707,16,16,0.25
0,0,0,1,0.0,byplayer,0,4,66,0,0,0,0,0,0,0.0,0,Vc-Summer,account.738e200bc35f4e4d9f92675912a550bc,0,0,5043.02832,0,0,0,698.126,0,487.0158,6,12,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,275437da-5c4c-4834-a327-7a5d4b6d0707,16,16,0.25
0,0,0,0,0.0,byplayer,0,0,49,0,0,0,0,0,0,0.0,0,XQ_XiamuZZ,account.39e7fd81498542bf862f46c431c70478,0,0,1819.607,0,0,0,306.289,0,149.144043,5,3,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,9d8c8150-6129-47dc-a198-da5899aee9e1,16,16,0.8125
0,1,0,2,258.0486,byplayer,0,0,48,0,0,0,0,0,0,0.0,0,XQ_Yuren,account.d078060628244a5894d88028796649a0,0,0,2159.46118,0,0,0,842.654,0,1029.99988,4,3,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,9d8c8150-6129-47dc-a198-da5899aee9e1,16,16,0.8125
0,2,3,4,413.876617,byplayer,1,2,9,0,0,1,2,0,0,321.292267,0,XQ_CobraDD,account.e675e93c6a934fe0803f1569b2fe72b5,0,1,2960.12427,0,0,0,1571.372,1,2236.95117,3,3,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,9d8c8150-6129-47dc-a198-da5899aee9e1,16,16,0.8125
0,1,0,3,50.0,byplayer,0,4,17,0,0,1,1,0,0,16.4520588,0,XQ_XiaoDu,account.ad5a18b10f7c404b9cd2355c58bfd7e6,0,0,4003.7644,0,0,0,1602.384,0,2036.44763,4,3,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,9d8c8150-6129-47dc-a198-da5899aee9e1,16,16,0.8125
0,0,0,2,0.0,byplayer,0,1,71,0,0,0,0,0,0,0.0,0,LGE_Timon,account.9544be8362204056ab37ad71e029f3bc,0,0,2383.8186,0,0,0,897.791,0,1162.59534,6,14,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7848a3be-e66a-421d-abac-f00a7d072e14,16,16,0.125
0,0,0,2,78.4554,byplayer,0,0,70,0,0,0,0,0,0,0.0,0,LGE_AhaNg-_-,account.b28fed9c8c444687a7a798d0d45c2faa,0,0,2663.66431,0,0,0,1050.337,0,974.7438,6,14,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7848a3be-e66a-421d-abac-f00a7d072e14,16,16,0.125
0,0,0,2,0.0,byplayer,0,0,69,0,0,0,0,0,0,0.0,0,LGE_DieYi,account.dd9a72d7dc7a4e27b752a6025a834f88,0,0,2189.30078,0,0,0,1054.394,0,1201.6095,6,14,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7848a3be-e66a-421d-abac-f00a7d072e14,16,16,0.125
0,1,0,1,148.395233,byplayer,0,2,33,0,0,1,1,0,0,165.219772,0,LGE_Sanjiu-_-,account.5627e8f296df45a990f54f21fae7a029,0,0,926.2015,0,0,0,1054.398,0,989.647,6,14,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7848a3be-e66a-421d-abac-f00a7d072e14,16,16,0.125
0,0,0,0,65.5105438,byplayer,0,0,67,0,0,0,0,0,0,0.0,0,TIA_Blue_Beidi,account.d4388b52801b48e4ab3eaaa4afcf54f1,0,0,791.84,0,0,0,609.299,0,975.24884,5,13,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,de8c48b3-6124-4830-a5b0-67293cb81373,16,16,0.1875
0,1,0,0,200.0,byplayer,1,0,14,0,0,2,2,0,0,31.8223953,0,TIA_ZiHao-_-,account.79dc8a0f69924bd19cd7639f4f4f2bde,0,0,2382.83936,0,0,0,1081.541,0,1019.16772,7,13,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,de8c48b3-6124-4830-a5b0-67293cb81373,16,16,0.1875
0,0,0,0,0.0,byplayer,0,0,68,0,0,0,0,0,0,0.0,0,TIA_NonGFu3quan,account.2fffeb17aa91418899a5a847dc5acd5e,0,0,0.0,0,0,0,180.349,0,14.0823727,0,13,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,de8c48b3-6124-4830-a5b0-67293cb81373,16,16,0.1875
0,2,0,2,160.63,byplayer,0,1,32,0,0,1,1,0,0,33.9715157,0,TIA_Manguo,account.5f7ec30074cf40ffbde34a2104d28dd6,0,0,4991.51465,0,0,0,964.278,0,815.8576,5,13,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,de8c48b3-6124-4830-a5b0-67293cb81373,16,16,0.1875
0,0,0,0,0.0,byplayer,0,0,59,0,0,0,0,0,0,0.0,0,KG_r29,account.20cdf87a4d6b4535b9440193b063b1d9,0,0,551.54126,0,0,0,531.564,0,705.226,4,8,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,8e75d65f-bd5c-4f1a-baac-0fd52fbb5d81,16,16,0.5
0,1,1,3,100.0,byplayer,0,2,24,0,0,1,1,0,0,22.2849388,0,KG_yyangkkk,account.128ed8ae779748af98cfb42422ebe6d7,0,1,4643.72949,0,0,0,1410.489,0,1520.79565,4,8,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,8e75d65f-bd5c-4f1a-baac-0fd52fbb5d81,16,16,0.5
0,3,1,3,456.397369,byplayer,0,3,11,0,0,1,2,0,0,363.064148,0,KG_ZGG01,account.bfa90961772c49afb4348a58a46e0e4b,0,0,5310.47949,0,5.96285629,0,1416.32,0,1321.30981,7,8,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,8e75d65f-bd5c-4f1a-baac-0fd52fbb5d81,16,16,0.5
0,0,1,3,80.5926,byplayer,0,7,58,0,0,0,0,0,0,0.0,0,KG_970,account.03a85ec0dd8145e79f70f058f9adcdc3,0,0,3704.97339,0,0,0,1416.316,0,1870.68115,6,8,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,8e75d65f-bd5c-4f1a-baac-0fd52fbb5d81,16,16,0.5
0,1,5,5,691.2478,alive,0,1,4,0,0,1,2,0,0,347.961121,0,RNG_XDD_,account.80245a4479cc44cdab8796e4f4d3561e,0,1,762.733643,0,0,0,1636.421,1,1262.51331,8,1,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,211efe46-778b-46b1-bbe9-80a80c55626e,16,16,0.9375
0,2,2,2,256.379761,alive,0,1,3,0,0,1,3,0,0,176.661,0,RNG_shuaishuai,account.d3817e44977245ed96e007069fd26911,0,0,226.8851,0,0,0,1636.421,0,2255.98022,5,1,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,211efe46-778b-46b1-bbe9-80a80c55626e,16,16,0.9375
0,2,0,1,70.3381348,byplayer,0,0,6,0,0,2,2,0,0,77.13893,0,RNG_Emperor,account.aff4bb00f588486b8c66231e891f6a9e,0,0,1317.973,0,0,0,716.938,0,1071.1261,5,1,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,211efe46-778b-46b1-bbe9-80a80c55626e,16,16,0.9375
0,0,3,3,554.107849,byplayer,0,1,5,0,0,1,2,0,0,364.986053,0,RNG_JiyunX,account.c009a29916534708a9970b9cc733f729,0,0,240.096588,0,0,0,1629.728,1,1817.79224,4,1,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,211efe46-778b-46b1-bbe9-80a80c55626e,16,16,0.9375
0,0,0,1,98.50214,byplayer,0,1,29,0,0,1,1,0,0,28.5795269,0,TF_Tiger,account.34aec1ff3daf4a10a647157b7ac84b3b,0,0,557.7914,0,0,0,1247.976,0,2777.55469,5,11,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7f269a1d-374f-4367-8872-b6ad38a65a2e,16,16,0.3125
0,1,0,4,100.0,byplayer,0,5,63,0,0,0,0,0,0,0.0,0,TF_GongMian,account.210b74d6b27443abbb7312c175daab6a,0,0,2917.742,0,0,0,1229.053,0,1992.83313,4,11,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7f269a1d-374f-4367-8872-b6ad38a65a2e,16,16,0.3125
0,0,0,3,112.726311,byplayer,0,0,64,0,0,0,0,0,0,0.0,0,TF_9FF_,account.df304df7a29d42f38e0aa2f8a64336cf,0,1,406.9596,0,0,0,1227.972,0,2656.4165,6,11,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7f269a1d-374f-4367-8872-b6ad38a65a2e,16,16,0.3125
0,3,0,1,303.0,byplayer,0,3,13,0,0,1,2,0,0,63.40879,0,TF_Tys,account.01931423e7ab4ccdbfa5f669dd1ed9ed,0,0,2640.4624,0,0,0,1279.402,0,1645.75293,2,11,0,0,1636,4a9a39de-797c-44b4-b33a-0308854eeef9,match,7f269a1d-374f-4367-8872-b6ad38a65a2e,16,16,0.3125
0,0,0,1,17.30887,byplayer,0,1,46,0,0,0,0,0,0,0.0,0,17_MonkeyKing,account.de91250b8e8e45d8bd320d7c653224e5,0,0,1864.62317,0,0,0,1284.282,0,1466.80859,3,5,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,a7f17835-971d-4974-82ec-bfd8319d7b82,16,16,0.6875
0,0,1,2,190.4944,byplayer,0,0,47,0,0,0,0,0,0,0.0,0,17_yyxovo,account.d178317012fe4568abf51faafd673c93,0,0,2687.538,0,0,0,1278.294,0,1604.3,7,5,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,a7f17835-971d-4974-82ec-bfd8319d7b82,16,16,0.6875
0,1,0,0,100.0,byplayer,0,0,48,0,0,0,0,0,0,0.0,0,17_shou,account.6258c4a6d78643ce9edf1d552db1994a,0,0,881.612366,0,0,0,771.899,0,1268.77551,4,5,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,a7f17835-971d-4974-82ec-bfd8319d7b82,16,16,0.6875
0,1,0,4,245.716034,byplayer,1,3,10,0,0,1,2,0,0,103.949051,0,17_shox,account.5f54a659dd4644f497c309b38b5b67ea,0,0,1786.79565,0,0,0,1472.466,0,2274.28882,6,5,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,a7f17835-971d-4974-82ec-bfd8319d7b82,16,16,0.6875
0,0,0,0,0.0,byplayer,0,0,66,0,0,0,0,0,0,0.0,0,Nw_Lzy,account.e5ef90b385884faa9273941fdc3529e4,0,0,1355.58838,0,0,0,580.343,0,1561.307,5,13,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,3e934794-c931-490a-a375-e84933e2464a,16,16,0.1875
0,2,0,2,241.368423,byplayer,0,0,5,0,0,2,4,0,0,164.518463,0,Nw_xkbb,account.1748698192f947e5b79d0f4595af7378,0,0,0.0,0,0,0,1043.423,1,2278.837,4,13,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,3e934794-c931-490a-a375-e84933e2464a,16,16,0.1875
0,0,0,2,168.483246,byplayer,0,1,65,0,0,0,0,0,0,0.0,0,Nw_Txxx,account.da84f2cdfbb24a7aa7e1f96fb1132300,0,0,2196.82739,0,0,0,976.17,0,2361.59082,5,13,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,3e934794-c931-490a-a375-e84933e2464a,16,16,0.1875
0,0,0,2,108.141937,byplayer,0,3,64,0,0,0,0,0,0,0.0,0,Nw_Avalon,account.f45003d64b2b438ab1d605933d54a9c3,0,0,334.033447,0,0,0,1043.418,0,1858.74048,2,13,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,3e934794-c931-490a-a375-e84933e2464a,16,16,0.1875
0,1,1,5,224.9305,byplayer,0,5,21,0,0,1,1,0,0,17.0682831,0,RNG_JiyunX,account.c009a29916534708a9970b9cc733f729,0,1,3346.843,0,0,0,1351.352,0,1115.51917,4,9,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,592ffe1e-74e2-428c-825d-69eb8ccdd8c1,16,16,0.4375
0,1,0,0,100.0,byplayer,0,1,22,0,0,1,1,0,0,8.101716,0,RNG_XDD_,account.80245a4479cc44cdab8796e4f4d3561e,0,0,0.0,0,0,0,316.024,0,357.8326,3,9,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,592ffe1e-74e2-428c-825d-69eb8ccdd8c1,16,16,0.4375
0,2,0,3,348.576965,byplayer,0,5,12,0,0,1,2,0,0,28.0398178,0,RNG_shuaishuai,account.d3817e44977245ed96e007069fd26911,0,0,720.9347,0,0,0,859.876,0,1237.18066,4,9,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,592ffe1e-74e2-428c-825d-69eb8ccdd8c1,16,16,0.4375
0,0,0,0,0.0,byplayer,0,0,57,0,0,0,0,0,0,0.0,0,RNG_Emperor,account.aff4bb00f588486b8c66231e891f6a9e,0,0,0.0,0,0,0,146.271,0,65.0648651,5,9,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,592ffe1e-74e2-428c-825d-69eb8ccdd8c1,16,16,0.4375
0,0,0,1,0.0,byplayer,0,0,69,0,0,0,0,0,0,0.0,0,KG_970,account.03a85ec0dd8145e79f70f058f9adcdc3,0,0,3330.47656,0,0,0,776.223,0,1360.05078,9,15,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,97efa1b3-f2b9-4cdf-b697-ac74d3f9075c,16,16,0.0625
0,0,0,2,0.0,byplayer,0,0,70,0,0,0,0,0,0,0.0,0,KG_ZGG01,account.bfa90961772c49afb4348a58a46e0e4b,0,0,5471.7583,0,0,0,762.58,0,744.9352,4,15,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,97efa1b3-f2b9-4cdf-b697-ac74d3f9075c,16,16,0.0625
0,0,0,0,50.2502174,byplayer,0,0,71,0,0,0,0,0,0,0.0,0,KG_yyangkkk,account.128ed8ae779748af98cfb42422ebe6d7,0,0,5432.266,0,0,0,761.498,0,920.4992,7,15,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,97efa1b3-f2b9-4cdf-b697-ac74d3f9075c,16,16,0.0625
0,0,0,0,0.0,byplayer,0,0,72,0,0,0,0,0,0,0.0,0,KG_r29,account.20cdf87a4d6b4535b9440193b063b1d9,0,0,3461.97021,0,0,0,761.074,0,1571.936,4,15,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,97efa1b3-f2b9-4cdf-b697-ac74d3f9075c,16,16,0.0625
0,2,2,2,171.279572,byplayer,0,4,56,0,0,0,0,0,0,0.0,0,Vc-DouM,account.e65ee81611d944fca925301ab347f7da,0,0,2735.954,0,0,0,1277.179,0,421.479675,3,8,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,121fbeb9-6cd0-4300-a3e9-6cadf3645704,16,16,0.5
0,0,0,4,43.928833,byplayer,0,4,54,0,0,0,0,0,0,0.0,0,Vc-TKzhun,account.5f876572642d40edb7b4a77bbdac0d37,0,0,3334.93726,0,0,0,1379.46,0,1145.99426,4,8,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,121fbeb9-6cd0-4300-a3e9-6cadf3645704,16,16,0.5
0,0,0,0,0.0,byplayer,0,0,77,0,0,0,0,0,0,0.0,0,Vc-Summer,account.738e200bc35f4e4d9f92675912a550bc,0,0,381.4154,0,0,0,120.54,0,15.3424,0,16,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,121fbeb9-6cd0-4300-a3e9-6cadf3645704,16,16,0.0
0,0,0,2,20.603838,byplayer,0,1,55,0,0,0,0,0,0,0.0,0,Vc-Tide,account.0aeb4138b836480399b303a2f3ba724b,0,0,3647.8772,0,0,0,1301.279,0,1033.48645,3,8,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,121fbeb9-6cd0-4300-a3e9-6cadf3645704,16,16,0.5
0,0,0,1,176.554031,byplayer,0,0,73,0,0,0,0,0,0,0.0,0,BADecember,account.78931500a6194de8aeba6e6759b99fdd,0,0,0.0,0,0,0,698.694,0,987.269348,4,16,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,032742ca-c903-433b-90b5-f2d324e24aa1,16,16,0.0
0,1,0,0,75.0,byplayer,0,1,74,0,0,0,0,0,0,0.0,0,BAPig,account.4967907516904cee8a89f974e38b373c,0,0,0.0,0,0,0,303.933,0,354.9407,5,16,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,032742ca-c903-433b-90b5-f2d324e24aa1,16,16,0.0
0,1,0,0,100.0,byplayer,0,0,75,0,0,0,0,0,0,0.0,0,BAJoe,account.03b87c179640425d8d55af8525cdd0a8,0,0,0.0,0,0,0,242.813,0,170.781586,2,16,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,032742ca-c903-433b-90b5-f2d324e24aa1,16,16,0.0
0,0,0,0,0.0,byplayer,0,0,76,0,0,0,0,0,0,0.0,0,BAkkking,account.6769f83ffd5c40d39512d84ebd42003b,0,0,0.0,0,0,0,186.15,0,378.563446,0,16,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,032742ca-c903-433b-90b5-f2d324e24aa1,16,16,0.0
0,2,1,4,382.066223,byplayer,2,7,6,0,0,2,3,0,0,102.40554,0,TIA_Blue_Beidi,account.d4388b52801b48e4ab3eaaa4afcf54f1,0,0,0.0,0,0,0,1045.642,0,1291.03674,5,12,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,fb375ab1-0af3-42f5-93ed-a4eba14cd2ff,16,16,0.25
0,2,1,0,189.696609,byplayer,0,0,15,0,0,1,2,0,0,163.129089,0,TIA_ZiHao-_-,account.79dc8a0f69924bd19cd7639f4f4f2bde,0,0,461.5997,0,0,0,1022.88,0,1780.86035,6,12,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,fb375ab1-0af3-42f5-93ed-a4eba14cd2ff,16,16,0.25
0,3,1,1,146.392487,byplayer,0,3,7,0,0,2,3,0,0,41.41969,0,TIA_NonGFu3quan,account.2fffeb17aa91418899a5a847dc5acd5e,0,0,243.512817,0,0,0,1006.265,0,1578.396,4,12,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,fb375ab1-0af3-42f5-93ed-a4eba14cd2ff,16,16,0.25
0,0,2,1,373.922,byplayer,0,4,63,0,0,0,0,0,0,0.0,0,TIA_Manguo,account.5f7ec30074cf40ffbde34a2104d28dd6,0,2,0.0,0,0,0,1040.931,0,1723.15576,5,12,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,fb375ab1-0af3-42f5-93ed-a4eba14cd2ff,16,16,0.25
0,0,0,0,0.0,byplayer,0,0,68,0,0,0,0,0,0,0.0,0,DLG_theMu,account.5047b3f78cf84c2fa8ad788343849969,0,0,0.0,0,0,0,182.958,0,35.85179,1,14,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,0fd3ae14-b493-412f-b6c4-188076284dfc,16,16,0.125
0,1,0,0,100.0,byplayer,0,0,25,0,0,1,1,0,0,48.1098671,0,DLG_ALI,account.159b9f6f99bf45b8b239f4742bb45539,0,0,0.0,0,0,0,169.446,0,197.771408,2,14,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,0fd3ae14-b493-412f-b6c4-188076284dfc,16,16,0.125
0,1,0,2,147.890869,byplayer,0,1,24,0,0,1,1,0,0,178.850952,0,DLG_TGtangguo,account.552d6b819e0f4dfaa0b33bd2aa56da3e,0,0,1333.55237,0,0,0,823.049,0,694.942261,7,14,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,0fd3ae14-b493-412f-b6c4-188076284dfc,16,16,0.125
0,0,0,2,163.749466,byplayer,0,1,67,0,0,0,0,0,0,0.0,0,DLG_Shmily,account.7aab2f8a9a454358930318e51cc91808,0,0,197.803833,0,0,0,654.862,0,1042.724,3,14,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,0fd3ae14-b493-412f-b6c4-188076284dfc,16,16,0.125
0,1,0,5,494.468719,byplayer,0,5,19,0,0,1,1,0,0,52.39016,0,OMGlionkk,account.1ca6d0bfc76f483db19f951279ae6a6a,0,0,0.0,0,0,0,1560.116,0,2985.04468,6,4,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,dfbb8602-06b9-4f1f-8241-5e174d3796bd,16,16,0.75
0,2,2,7,227.948151,byplayer,1,2,8,0,0,1,2,0,0,167.481171,0,OMGsilentBT,account.f72b10692cff4e0d8f4bb0a1b3060a00,0,1,136.165161,0,0,0,1508.482,0,3192.59058,4,4,0,0,1686,45321772-03ff-4796-bdc1-d88c4c8d5487,match,dfbb8602-06b9-4f1f-8241-5e174d3796bd,16,16,0.75
