DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,name,playerId,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta,matchDuration,matchID,matchType,groupId,numGroups,maxPlace,winPlacePerc
0,0,0,0.0,byplayer,0,0,62,0,0,0,0,0,0,0.0,0,KG_970,account.03a85ec0dd8145e79f70f058f9adcdc3,0,0,0.0,0,0.0,0,218.86700000000002,0,206.1946,2,12,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,82224747-9308-4ab5-9de0-df6e602134df,16,16,0.25
1,0,2,223.165009,byplayer,0,0,71,0,0,0,0,0,0,0.0,0,RNG_shuaishuai,account.d3817e44977245ed96e007069fd26911,0,0,2775.002,0,0.0,0,688.6560000000001,0,789.45874,4,16,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,f2cae98a-c710-4535-84e1-7cd9739f0e16,16,16,0.0
0,0,0,0.0,byplayer,0,0,72,0,0,0,0,0,0,0.0,0,RNG_JiyunX,account.c009a29916534708a9970b9cc733f729,0,0,2174.7627,0,0.0,0,602.923,0,813.768433,3,16,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,f2cae98a-c710-4535-84e1-7cd9739f0e16,16,16,0.0
0,0,0,0.0,byplayer,0,0,74,0,0,0,0,0,0,0.0,0,RNG_Emperor,account.aff4bb00f588486b8c66231e891f6a9e,0,1,1528.90125,0,0.0,0,524.844,0,649.9077,6,16,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,f2cae98a-c710-4535-84e1-7cd9739f0e16,16,16,0.0
1,0,2,198.48998999999998,byplayer,0,1,73,0,0,0,0,0,0,0.0,0,RNG_XDD_,account.80245a4479cc44cdab8796e4f4d3561e,0,0,1223.82141,0,0.0,0,546.396,0,555.105957,5,16,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,f2cae98a-c710-4535-84e1-7cd9739f0e16,16,16,0.0
2,0,4,222.447723,byplayer,0,0,64,0,0,0,0,0,0,0.0,0,FPX_x1aoTu,account.dadb2be212084d288289f08a850a4d05,0,0,2424.40454,0,0.0,0,896.285,0,1100.282,5,14,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,ded092ed-eeb1-406d-8d50-615816380097,16,16,0.125
0,0,3,0.0,byplayer,0,0,66,0,0,0,0,0,0,0.0,0,FPX_by,account.f1ebe488d8844f43969c69849583cd65,0,0,442.11276200000003,0,0.0,0,516.935,0,852.7353,10,14,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,ded092ed-eeb1-406d-8d50-615816380097,16,16,0.125
1,0,1,276.0924,byplayer,1,1,31,0,0,1,1,0,0,65.75014499999999,0,FPX_RyaNNNNNNiKo,account.61fb5d4f1a644564be6df30e739e1be7,0,0,1772.98877,0,0.0,0,887.716,0,1261.8460699999998,3,14,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,ded092ed-eeb1-406d-8d50-615816380097,16,16,0.125
0,0,2,32.10478,byplayer,0,0,65,0,0,0,0,0,0,0.0,0,FPX_MisakaOvO,account.781fd0530c6a4c20a2d25a492b97528c,0,0,2460.617,0,0.0,0,896.2810000000001,0,1010.97968,5,14,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,ded092ed-eeb1-406d-8d50-615816380097,16,16,0.125
2,0,3,189.0,byplayer,0,5,7,0,0,2,3,0,0,136.53381299999998,0,TIA_Blue_Beidi,account.d4388b52801b48e4ab3eaaa4afcf54f1,0,0,4307.13135,0,0.0,0,1041.129,0,1537.92761,7,10,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,3498b35a-687f-477c-a50d-57bb752b0a8b,16,16,0.375
2,0,2,207.337067,byplayer,0,4,24,0,0,1,1,0,0,215.24233999999998,0,TIA_ZiHao-_-,account.79dc8a0f69924bd19cd7639f4f4f2bde,0,0,4861.492679999999,0,0.0,0,1041.136,0,1341.85364,3,10,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,3498b35a-687f-477c-a50d-57bb752b0a8b,16,16,0.375
0,0,5,126.756561,byplayer,0,3,56,0,0,0,0,0,0,0.0,0,TIA_NonGFu3quan,account.2fffeb17aa91418899a5a847dc5acd5e,0,0,5345.014,0,0.0,0,1041.132,0,1659.34021,3,10,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,3498b35a-687f-477c-a50d-57bb752b0a8b,16,16,0.375
0,0,2,201.18013,byplayer,0,4,57,0,0,0,0,0,0,0.0,0,TIA_Manguo,account.5f7ec30074cf40ffbde34a2104d28dd6,0,0,4544.425,0,0.0,0,920.554,0,1193.4281,4,10,0,0,1617,df0cd220-c4a6-48cb-90c9-8fdfc51d33e7,match,3498b35a-687f-477c-a50d-57bb752b0a8b,16,16,0.375
0,0,1,98.76037600000001,byplayer,0,2,47,0,0,0,0,0,0,0.0,0,Awake_Westbrook1,account.833a3554dc9043249167a2b6079f2fd0,0,0,4273.08936,0,0.0,0,1416.5629999999999,0,1007.924,2,5,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21a20d75-50ff-422c-84bf-9061bd2e3196,15,15,0.666666667
1,2,1,171.86416599999998,byplayer,0,0,16,0,0,1,1,0,0,30.4601974,0,Awake_D1andian,account.be05c09fbadf4863b84ee013336b223b,0,1,4418.406,0,0.0,0,1409.124,1,1109.56567,2,5,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21a20d75-50ff-422c-84bf-9061bd2e3196,15,15,0.666666667
0,1,1,68.3549957,byplayer,0,1,48,0,0,0,0,0,0,0.0,0,Awake_Going-__-,account.64f3b3837eb843c0b3bbb139d2168f79,0,0,4728.14746,0,0.0,0,1400.545,0,1282.87646,3,5,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21a20d75-50ff-422c-84bf-9061bd2e3196,15,15,0.666666667
1,2,3,280.670715,byplayer,0,3,46,0,0,0,0,0,0,0.0,0,Awake_CuiY1,account.91b87eb49a094c87ba19625b410d9149,0,0,4526.084,0,0.0,0,1428.904,0,981.8114,5,5,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21a20d75-50ff-422c-84bf-9061bd2e3196,15,15,0.666666667
2,1,5,313.562744,alive,0,2,40,0,0,0,0,0,0,0.0,0,FTD-Leyii,account.f2aaf510a103404d983595894150dd38,0,0,2516.594,0,0.0,0,1691.158,0,1972.0642100000002,6,1,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,0f5a5ed8-c9b1-4b6d-9278-9108302e4dae,15,15,0.933333333
2,1,6,443.87356600000004,alive,0,2,1,0,0,2,5,0,0,141.081558,0,FTD-Lph,account.8c97b1dd6fed44d7862f44e5f31fa877,0,2,2567.67114,0,0.0,0,1691.158,0,1680.5166,3,1,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,0f5a5ed8-c9b1-4b6d-9278-9108302e4dae,15,15,0.933333333
3,2,6,472.82061799999997,byplayer,0,2,8,0,0,2,2,0,0,18.4524517,0,FTD-Loong,account.b3104cfa791c42cc8c44e04e0e1fca63,0,1,2855.42,0,0.0,0,1631.54,0,2123.6420000000003,4,1,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,0f5a5ed8-c9b1-4b6d-9278-9108302e4dae,15,15,0.933333333
0,0,1,0.0,byplayer,0,0,41,0,0,0,0,0,0,0.0,0,FTD-Haonan,account.ae13d52c4133455e87960a847ffa6b57,0,0,2494.646,0,0.0,0,974.002,0,987.4939,2,1,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,0f5a5ed8-c9b1-4b6d-9278-9108302e4dae,15,15,0.933333333
5,0,13,636.518,byplayer,2,4,2,0,0,2,5,0,0,64.6261749,0,Eop_Luffy-_-,account.b8f3df1597904fb3a7bc3513ada43fb9,0,0,6033.06055,0,0.0,0,1691.129,0,1645.70593,7,2,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,04305a4e-9a28-4c7c-9aa3-a1c391580861,15,15,0.8666666670000001
2,1,6,278.711121,byplayer,0,6,5,0,0,2,3,0,0,27.9533348,0,Eop_KKs,account.63b87afd043f424d9015f29110c806db,0,1,6093.32,0,0.0,0,1490.019,0,1434.0870000000002,6,2,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,04305a4e-9a28-4c7c-9aa3-a1c391580861,15,15,0.8666666670000001
0,0,1,47.4597054,byplayer,0,2,43,0,0,0,0,0,0,0.0,0,Eop_7K,account.527876e2e94c47a7a923d556bf3f3ca9,0,0,4724.29834,0,0.0,0,1031.994,0,1534.47693,3,2,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,04305a4e-9a28-4c7c-9aa3-a1c391580861,15,15,0.8666666670000001
0,2,7,114.28299999999999,byplayer,0,5,42,0,0,0,0,0,0,0.0,0,Eop_XIAO2R,account.b88ea53813a249b89d794245ef07df27,0,2,5913.55664,0,0.0,0,1491.273,0,1914.6389199999999,9,2,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,04305a4e-9a28-4c7c-9aa3-a1c391580861,15,15,0.8666666670000001
0,0,3,42.6396942,byplayer,0,3,53,0,0,0,0,0,0,0.0,0,SSSkongmu-_-,account.77a8cd5d86c24c558f635b08906f51a0,0,0,4529.40625,0,0.0,0,1067.701,0,1828.6534399999998,3,7,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,340a7824-af81-4f45-a134-01b174a8cdcb,15,15,0.533333333
0,0,1,21.285,byplayer,0,1,55,0,0,0,0,0,0,0.0,0,SSS61u_u,account.917c95e837d747f4ae99a1e4e462d30d,0,0,5203.4,0,0.0,0,997.8810000000001,0,1157.69128,3,7,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,340a7824-af81-4f45-a134-01b174a8cdcb,15,15,0.533333333
0,0,4,48.788868,byplayer,0,1,17,0,0,1,1,0,0,16.311054199999997,0,SSS211-_-,account.3e032e47fa684f399204e0f8ae923fca,0,0,7337.73438,0,0.0,0,1067.7060000000001,0,927.2525,3,7,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,340a7824-af81-4f45-a134-01b174a8cdcb,15,15,0.533333333
0,0,5,113.52,byplayer,0,2,54,0,0,0,0,0,0,0.0,0,SSSLsn-___-,account.3cb99535d5f54de695c9f4a80ea77133,0,0,5125.652,0,0.0,0,1028.713,0,1208.04736,4,7,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,340a7824-af81-4f45-a134-01b174a8cdcb,15,15,0.533333333
0,2,0,55.4224167,byplayer,0,1,56,0,0,0,0,0,0,0.0,0,iFTYLONGNBSkr,account.7d084abd54ec44bcb028b2d257259085,0,0,734.9241,0,0.0,0,662.77,0,1158.29224,3,9,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,81db5d5c-8608-49b0-9c07-4a2d2acd7e1c,15,15,0.4
1,1,6,349.043,byplayer,0,4,7,0,0,2,3,0,0,43.4808044,0,iFTYL1nnnnOvO,account.fd27c989d1a04b23b1ab67ebf7291e0e,0,1,2799.39966,0,0.0,0,841.1239999999999,0,1005.572,8,9,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,81db5d5c-8608-49b0-9c07-4a2d2acd7e1c,15,15,0.4
1,0,3,109.82753000000001,byplayer,0,2,22,0,0,1,1,0,0,40.03422,0,iFTYAPLUSVABLE-,account.cb4fc32e2b3b4b44a99be80cc54da1f0,0,1,2946.72681,0,0.0,0,638.6519999999999,0,762.458069,3,9,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,81db5d5c-8608-49b0-9c07-4a2d2acd7e1c,15,15,0.4
4,1,0,468.126953,byplayer,2,2,3,0,0,3,5,0,0,89.551796,0,iFTYMYLll,account.a3019b88f8d544e88eb1b20373c503f6,0,1,2582.48242,0,0.0,0,837.4630000000001,0,1148.01172,5,9,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,81db5d5c-8608-49b0-9c07-4a2d2acd7e1c,15,15,0.4
0,0,1,112.64638500000001,byplayer,0,0,60,0,0,0,0,0,0,0.0,0,TF_Tys,account.01931423e7ab4ccdbfa5f669dd1ed9ed,0,0,1330.23169,0,0.0,0,632.484,0,988.5157,3,11,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,5c37f9e4-aadc-47bc-b16a-deda999bed18,15,15,0.26666666699999997
1,1,0,164.82247900000002,byplayer,0,1,23,0,0,1,1,0,0,16.1420212,0,TF_Tiger,account.34aec1ff3daf4a10a647157b7ac84b3b,0,0,2927.61621,0,0.0,0,632.48,0,674.4543,4,11,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,5c37f9e4-aadc-47bc-b16a-deda999bed18,15,15,0.26666666699999997
1,0,1,100.0,byplayer,0,1,24,0,0,1,1,0,0,15.5221767,0,TF_GongMian,account.210b74d6b27443abbb7312c175daab6a,0,0,283.396027,0,0.0,0,631.452,0,1612.516,3,11,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,5c37f9e4-aadc-47bc-b16a-deda999bed18,15,15,0.26666666699999997
1,0,0,87.14805600000001,byplayer,0,0,25,0,0,1,1,0,0,28.5678635,0,TF_9FF_,account.df304df7a29d42f38e0aa2f8a64336cf,0,0,1157.49011,0,0.0,0,605.9169999999999,0,1253.99011,5,11,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,5c37f9e4-aadc-47bc-b16a-deda999bed18,15,15,0.26666666699999997
1,0,1,118.3825,byplayer,0,1,30,0,0,1,1,0,0,1.8589623,0,FPX_by,account.f1ebe488d8844f43969c69849583cd65,0,0,0.0,0,0.0,0,342.798,0,256.7824,3,15,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,eac2e014-bd4c-4462-91ed-00fe593b0648,15,15,0.0
0,0,1,22.05,byplayer,0,1,69,0,0,0,0,0,0,0.0,0,FPX_RyaNNNNNNiKo,account.61fb5d4f1a644564be6df30e739e1be7,0,0,0.0,0,0.0,0,239.22799999999998,0,250.08334399999998,2,15,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,eac2e014-bd4c-4462-91ed-00fe593b0648,15,15,0.0
1,0,2,100.0,byplayer,0,2,29,0,0,1,1,0,0,17.67587,0,FPX_MisakaOvO,account.781fd0530c6a4c20a2d25a492b97528c,0,0,0.0,0,0.0,0,342.80199999999996,0,269.657532,3,15,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,eac2e014-bd4c-4462-91ed-00fe593b0648,15,15,0.0
1,1,0,81.6175,byplayer,1,0,28,0,0,1,1,0,0,2.83311272,0,FPX_x1aoTu,account.dadb2be212084d288289f08a850a4d05,0,0,0.0,0,0.0,0,342.805,0,402.350342,5,15,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,eac2e014-bd4c-4462-91ed-00fe593b0648,15,15,0.0
0,0,1,36.729,byplayer,0,0,45,0,0,0,0,0,0,0.0,0,DLG_theMu,account.5047b3f78cf84c2fa8ad788343849969,0,0,2915.7546399999997,0,0.0,0,1341.547,0,2134.2207,7,4,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,a201e4ca-bad6-4bf0-be78-53d2579ab992,15,15,0.7333333329999999
3,3,5,569.1779,byplayer,0,2,4,0,0,1,4,0,0,112.40341200000002,0,DLG_Shmily,account.7aab2f8a9a454358930318e51cc91808,0,1,1890.9070000000002,0,0.0,0,1618.2979999999998,0,2943.3579999999997,7,4,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,a201e4ca-bad6-4bf0-be78-53d2579ab992,15,15,0.7333333329999999
1,0,5,146.52598600000002,byplayer,0,1,14,0,0,1,1,0,0,42.793209999999995,0,DLG_TGtangguo,account.552d6b819e0f4dfaa0b33bd2aa56da3e,0,1,2735.0578600000003,0,0.0,0,1470.486,0,3222.788,6,4,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,a201e4ca-bad6-4bf0-be78-53d2579ab992,15,15,0.7333333329999999
1,1,3,127.513062,byplayer,1,1,15,0,0,1,1,0,0,74.30646,0,DLG_ALI,account.159b9f6f99bf45b8b239f4742bb45539,0,0,1435.8527800000002,0,0.0,0,1343.266,0,2681.20239,6,4,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,a201e4ca-bad6-4bf0-be78-53d2579ab992,15,15,0.7333333329999999
2,1,0,289.85168500000003,byplayer,0,1,9,0,0,1,2,0,0,65.12944,0,TIA_NonGFu3quan,account.2fffeb17aa91418899a5a847dc5acd5e,0,0,2852.60181,0,0.0,0,1496.06,2,1502.42859,6,3,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,aeb82035-3cf5-4913-b4aa-898ee6bc4ffa,15,15,0.8
1,3,1,193.212387,byplayer,1,2,6,0,0,2,3,0,0,375.8468,0,TIA_Blue_Beidi,account.d4388b52801b48e4ab3eaaa4afcf54f1,0,1,2552.80713,0,0.0,0,1628.3829999999998,0,1818.3336199999999,4,3,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,aeb82035-3cf5-4913-b4aa-898ee6bc4ffa,15,15,0.8
1,4,2,655.2207,byplayer,1,1,10,0,0,1,2,0,0,565.788269,0,TIA_ZiHao-_-,account.79dc8a0f69924bd19cd7639f4f4f2bde,0,0,2072.9563,0,0.0,0,1475.2979999999998,0,1964.6637,5,3,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,aeb82035-3cf5-4913-b4aa-898ee6bc4ffa,15,15,0.8
2,3,3,460.781067,byplayer,0,1,44,0,0,0,0,0,0,0.0,0,TIA_Manguo,account.5f7ec30074cf40ffbde34a2104d28dd6,0,0,2331.342,0,0.0,0,1486.329,0,1381.68921,8,3,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,aeb82035-3cf5-4913-b4aa-898ee6bc4ffa,15,15,0.8
2,1,5,226.473679,byplayer,0,0,21,0,0,1,1,0,0,22.266531,0,Nw_xkbb,account.1748698192f947e5b79d0f4595af7378,0,0,1850.60156,0,0.0,0,1042.36,0,1515.7356,4,8,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,7dd76057-41c0-4db8-b411-b408a2ec9fbf,15,15,0.46666666700000003
2,1,2,198.0,byplayer,0,2,19,0,0,1,1,0,0,194.960922,0,Nw_Txxx,account.da84f2cdfbb24a7aa7e1f96fb1132300,0,0,1751.4534899999999,0,0.0,0,1044.5639999999999,0,1587.67908,5,8,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,7dd76057-41c0-4db8-b411-b408a2ec9fbf,15,15,0.46666666700000003
0,0,3,59.5540466,byplayer,0,0,20,0,0,1,1,0,0,58.5301323,0,Nw_Lzy,account.e5ef90b385884faa9273941fdc3529e4,0,0,770.3119,0,0.0,0,1044.5610000000001,0,1673.5101300000001,6,8,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,7dd76057-41c0-4db8-b411-b408a2ec9fbf,15,15,0.46666666700000003
2,0,1,125.17617,byplayer,0,1,18,0,0,1,1,0,0,28.638313300000004,0,Nw_Avalon,account.f45003d64b2b438ab1d605933d54a9c3,0,0,630.7378,0,0.0,0,1044.567,0,2105.7111800000002,4,8,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,7dd76057-41c0-4db8-b411-b408a2ec9fbf,15,15,0.46666666700000003
0,0,0,0.0,byplayer,0,0,67,0,0,0,0,0,0,0.0,0,Lstars_Easy,account.e972df78557749b1bc8c7c7e78215387,0,0,1539.95593,0,0.0,0,534.106,0,570.9909,5,13,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,6528e801-150c-4089-a5f4-dcc27a5198b3,15,15,0.133333333
1,0,0,100.0,byplayer,0,0,64,0,0,0,0,0,0,0.0,0,Lstars_Ydd,account.4d5965597b594b769f78a6a535fd5f6b,0,0,1003.0509599999999,0,0.0,0,534.118,0,753.0058,5,13,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,6528e801-150c-4089-a5f4-dcc27a5198b3,15,15,0.133333333
0,0,0,0.0,byplayer,0,0,66,0,0,0,0,0,0,0.0,0,Lstars_Wnnn,account.159a7af217334fe8ad11e6387ff498c7,0,0,1443.37769,0,0.0,0,534.109,0,506.819183,4,13,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,6528e801-150c-4089-a5f4-dcc27a5198b3,15,15,0.133333333
1,0,0,100.0,byplayer,0,0,65,0,0,0,0,0,0,0.0,0,Lstars_ADuo,account.a39c86e54cf448439be90f3979053d9b,0,0,1045.70947,0,0.0,0,534.115,0,632.7973,5,13,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,6528e801-150c-4089-a5f4-dcc27a5198b3,15,15,0.133333333
1,0,6,100.0,byplayer,0,4,49,0,0,0,0,0,0,0.0,0,COG_BigReggie,account.9afa0ff8405340be9edd5d40bca81e83,0,0,1822.995,0,0.0,0,1370.2,0,1317.89246,5,6,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,16d4f3ad-7ac9-4de0-8b9f-4e8f539352c7,15,15,0.6
0,0,1,0.0,byplayer,0,0,52,0,0,0,0,0,0,0.0,0,COG_BLOSSOM,account.69a0880601054679ab70b666850c1261,0,0,1832.037,0,0.0,0,748.763,0,727.3274,3,6,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,16d4f3ad-7ac9-4de0-8b9f-4e8f539352c7,15,15,0.6
0,0,3,98.685,byplayer,0,0,50,0,0,0,0,0,0,0.0,0,COG_d222Cay,account.8f267b64d38349269783f42c908d62b5,0,1,2863.491,0,0.0,0,959.3560000000001,0,1035.29065,4,6,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,16d4f3ad-7ac9-4de0-8b9f-4e8f539352c7,15,15,0.6
2,0,0,100.0,byplayer,0,0,51,0,0,0,0,0,0,0.0,0,COG_x8,account.30ef893e26f24f6583c75afa804179b2,0,1,2578.1752899999997,0,0.0,0,959.044,0,947.6412349999999,4,6,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,16d4f3ad-7ac9-4de0-8b9f-4e8f539352c7,15,15,0.6
0,1,0,58.8000031,byplayer,0,0,62,0,0,0,0,0,0,0.0,0,RW_Nubi,account.79991acfdc0649738cc54770d3b11579,0,0,18.4955082,0,0.0,0,597.638,0,1985.925,3,12,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,88efaa74-ea53-4f53-b130-b4db8501c34e,15,15,0.2
2,0,0,120.941,byplayer,0,0,12,0,0,2,2,0,0,31.035290000000003,0,RW_tbwow,account.6e757b813aca4839938a045edcd0aff9,0,0,0.0,0,0.0,0,632.383,0,1835.9720000000002,3,12,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,88efaa74-ea53-4f53-b130-b4db8501c34e,15,15,0.2
0,0,0,29.4,byplayer,0,0,63,0,0,0,0,0,0,0.0,0,RW_YONG2LL,account.af7ea2a9b9604251949ef765c5806162,0,0,0.0,0,0.0,0,568.72,0,1653.74609,4,12,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,88efaa74-ea53-4f53-b130-b4db8501c34e,15,15,0.2
1,1,0,80.87599,byplayer,0,0,61,0,0,0,0,0,0,0.0,0,RW_bobo,account.c96de18c8063405dade3b85673725a2e,0,0,0.0,0,0.0,0,608.323,0,1737.1694300000001,4,12,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,88efaa74-ea53-4f53-b130-b4db8501c34e,15,15,0.2
1,1,1,75.0,byplayer,0,0,57,0,0,0,0,0,0,0.0,0,FAres_ye999,account.af60a6a3fb274f46a1b4d329faa2e28e,0,0,4635.149,0,0.0,0,663.893,0,1025.1585699999998,2,10,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,bc35670c-77d3-4918-857b-50bfd1303937,15,15,0.333333333
0,0,1,0.0,byplayer,0,0,58,0,0,0,0,0,0,0.0,0,FAres_Lalune,account.f8e8d4c702d944d7a63531245e7a1e19,0,0,4615.991,0,0.0,0,663.887,0,938.233459,4,10,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,bc35670c-77d3-4918-857b-50bfd1303937,15,15,0.333333333
0,1,2,83.85,byplayer,0,0,59,0,0,0,0,0,0,0.0,0,FAres_M1Go,account.1784eea3c608458aad4ce3ffe04ff935,0,0,5340.259279999999,0,0.0,0,651.3290000000001,0,786.9829,5,10,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,bc35670c-77d3-4918-857b-50bfd1303937,15,15,0.333333333
2,0,1,164.240189,byplayer,0,1,11,0,0,1,2,0,0,29.0597343,0,FAres_CarrotTvT,account.20e30aac66bc469b8c01c000c67302dc,0,0,4299.867679999999,0,0.0,0,663.89,0,1018.2307699999999,4,10,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,bc35670c-77d3-4918-857b-50bfd1303937,15,15,0.333333333
1,0,0,137.27,suicide,0,0,13,0,0,2,2,0,0,13.0514832,0,RNG_shuaishuai,account.d3817e44977245ed96e007069fd26911,0,0,0.0,0,0.0,1,394.03,0,351.84436,5,14,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21754fb1-953d-4382-902a-356a315bfa0e,15,15,0.066666667
0,0,2,238.612732,byplayer,0,0,68,0,0,0,0,0,0,0.0,0,RNG_XDD_,account.80245a4479cc44cdab8796e4f4d3561e,0,0,0.0,0,0.0,0,335.971,0,296.244171,6,14,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21754fb1-953d-4382-902a-356a315bfa0e,15,15,0.066666667
1,2,0,156.415,byplayer,0,0,27,0,0,1,1,0,0,7.168845,0,RNG_JiyunX,account.c009a29916534708a9970b9cc733f729,0,0,0.0,0,0.0,0,336.69599999999997,0,376.09375,5,14,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21754fb1-953d-4382-902a-356a315bfa0e,15,15,0.066666667
1,0,0,79.0,byplayer,0,0,26,0,0,1,1,0,0,48.78905,0,RNG_Emperor,account.aff4bb00f588486b8c66231e891f6a9e,0,0,0.0,0,0.0,0,339.991,0,190.853119,3,14,0,0,1691,dcefbcd4-f0f0-4ea2-b27b-56d665c9f1b4,match,21754fb1-953d-4382-902a-356a315bfa0e,15,15,0.066666667
