DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta,matchDuration,numGroups,maxPlace,winPlacePerc
0,0,1,25.8,byplayer,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.336,0,572.154358,4,7,0,0,1419,17,17,0.588235294
2,1,2,342.079254,byplayer,0,4,12,0,0,2,2,0,0,10.66146,0,0,1,1288.39722,0,0,0,876.063,0,412.9305,3,7,0,0,1419,17,17,0.588235294
0,3,1,221.71077,byplayer,0,2,42,0,0,0,0,0,0,0,0,0,0,750.651245,0,0,0,836.311,0,984.5006,4,7,0,0,1419,17,17,0.588235294
0,0,2,79.70926,byplayer,0,13,41,0,0,0,0,0,0,0,0,0,0,1380.48474,0,0,0,836.986,0,627.634949,4,7,0,0,1419,17,17,0.588235294
0,0,0,34.3,byplayer,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.675,0,70.22978,5,17,0,0,1419,17,17,0
2,0,0,198.616821,byplayer,0,0,26,0,0,1,1,0,0,36.3219833,0,0,0,0,0,0,0,190.951,0,137.89772,3,17,0,0,1419,17,17,0
0,0,0,0,byplayer,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.815,0,22.3692646,0,15,0,0,1419,17,17,0.117647059
0,0,0,0,byplayer,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.602,0,32.6157951,0,15,0,0,1419,17,17,0.117647059
0,0,2,55.082756,byplayer,0,1,52,0,0,0,0,0,0,0,0,0,0,2753.3623,0,0,0,649.353,0,1144.19482,2,10,0,0,1419,17,17,0.411764706
3,0,5,415.892,byplayer,2,5,6,0,0,1,4,0,0,266.101685,0,0,0,1075.38428,0,0,0,1205.506,0,2302.49023,6,3,0,0,1419,17,17,0.823529412
1,0,2,205.876251,byplayer,0,1,17,0,0,1,1,0,0,123.079079,0,0,0,1667.09875,0,0,0,906.375,0,1926.02515,5,3,0,0,1419,17,17,0.823529412
0,0,0,119.618652,byplayer,0,0,33,0,0,0,0,0,0,0,0,0,0,1593.23621,0,0,0,634.278,1,1241.45593,4,3,0,0,1419,17,17,0.823529412
0,0,3,0,byplayer,0,1,39,0,0,0,0,0,0,0,0,0,0,1232.15674,0,0,0,801.691,0,688.9793,6,6,0,0,1419,17,17,0.647058824
1,0,1,132.605072,byplayer,0,0,38,0,0,0,0,0,0,0,0,0,0,1090.653,0,0,0,813.638,0,769.9007,4,6,0,0,1419,17,17,0.647058824
0,2,1,156.9469,byplayer,0,0,40,0,0,0,0,0,0,0,0,0,0,366.0518,0,0,0,783.573,0,1192.66443,3,6,0,0,1419,17,17,0.647058824
4,1,5,456.825256,byplayer,1,3,9,0,0,1,3,0,0,89.98505,0,0,0,1279.73254,0,0,0,983.759,0,838.8396,4,6,0,0,1419,17,17,0.647058824
0,0,1,44.72707,byplayer,0,1,32,0,0,0,0,0,0,0,0,0,0,1059.7262,0,0,0,649.015,0,1171.0614,6,1,0,0,1419,17,17,0.941176471
1,0,2,0,byplayer,0,1,31,0,0,0,0,0,0,0,0,0,1,1511.65027,0,0,0,1016.621,0,2346.5896,4,1,0,0,1419,17,17,0.941176471
3,2,10,897.741638,alive,1,3,4,0,0,1,4,0,0,215.88269,0,0,1,1233.83435,0,0,0,1419.208,0,2429.53052,2,1,0,0,1419,17,17,0.941176471
2,0,7,573.0522,alive,2,3,5,0,0,2,4,0,0,155.76799,0,0,0,609.7927,0,0,0,1419.208,0,3014.19385,6,1,0,0,1419,17,17,0.941176471
1,0,0,283.076,byplayer,0,1,14,0,0,1,2,0,0,167.047,0,0,0,0,0,0,0,340.736,0,574.770935,4,14,0,0,1419,17,17,0.176470588
0,0,1,55.86,byplayer,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.729,0,803.2712,2,14,0,0,1419,17,17,0.176470588
3,0,1,322.656616,byplayer,2,1,16,0,0,2,2,0,0,38.06507,0,0,0,0,0,0,0,331.101,0,306.617157,2,14,0,0,1419,17,17,0.176470588
1,0,0,102.924,byplayer,0,0,15,0,0,1,2,0,0,158.024887,0,0,1,0,0,0,0,340.732,0,554.0185,3,14,0,0,1419,17,17,0.176470588
0,0,0,0,byplayer,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.693,0,1.36184621,0,17,0,0,1419,17,17,0
2,0,0,175,byplayer,0,0,25,0,0,1,1,0,0,15.06922,0,0,0,0,0,0,0,225.643,0,66.84895,3,17,0,0,1419,17,17,0
0,0,0,72.03,byplayer,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.253,0,62.16111,2,17,0,0,1419,17,17,0
0,0,1,11.044899,byplayer,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.646,0,215.792755,3,17,0,0,1419,17,17,0
3,3,8,519.1716,byplayer,4,6,2,0,0,1,5,0,0,197.194,0,0,1,459.096,0,0,0,1419.185,0,2399.65161,7,2,0,0,1419,17,17,0.882352941
1,0,3,294.5371,byplayer,1,7,11,0,0,1,2,0,0,13.3430672,0,0,0,390.047577,0,0,0,798.363,0,1275.06116,8,2,0,0,1419,17,17,0.882352941
3,3,8,451.0784,byplayer,0,13,7,0,0,1,3,0,0,64.63708,0,0,0,1916.653,0,0,0,1363.348,0,1719.84412,5,2,0,0,1419,17,17,0.882352941
0,2,1,94.7460556,byplayer,0,0,54,0,0,0,0,0,0,0,0,0,1,461.262,0,0,0,466.768,0,829.1259,3,10,0,0,1419,17,17,0.411764706
0,2,3,220.08905,byplayer,0,1,18,0,0,1,1,0,0,576.6493,0,0,0,1139.64185,0,0,0,1176.033,0,2046.932,5,4,0,0,1419,17,17,0.764705882
0,0,4,77.71861,byplayer,0,1,34,0,0,0,0,0,0,0,0,0,0,2492.64453,0,0,0,920.788,0,1309.06128,5,4,0,0,1419,17,17,0.764705882
0,0,1,0,byplayer,0,0,35,0,0,0,0,0,0,0,0,0,0,1765.121,0,0,0,899.733,0,1478.80261,5,4,0,0,1419,17,17,0.764705882
1,0,3,187.8763,byplayer,1,0,19,0,0,1,1,0,0,174.910828,0,0,0,1088.35754,0,0,0,857.136,0,1604.8866,3,4,0,0,1419,17,17,0.764705882
3,0,1,266.332367,byplayer,0,1,8,0,0,2,3,0,0,21.2177734,0,0,0,0,0,0,0,328.008,0,431.203918,3,5,0,0,1419,17,17,0.705882353
0,0,0,11.6676149,byplayer,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.687,0,35.8873177,1,5,0,0,1419,17,17,0.705882353
4,1,5,635.787964,byplayer,3,3,1,0,0,3,6,0,0,218.676712,0,0,0,1105.25793,0,0,0,1037.577,0,2426.32837,2,5,0,0,1419,17,17,0.705882353
1,2,2,170.950012,byplayer,0,1,36,0,0,0,0,0,0,0,0,0,1,1535.42456,0,0,0,706.423,0,1545.67041,5,5,0,0,1419,17,17,0.705882353
0,0,0,0,byplayer,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.054,0,6.92214727,0,9,0,0,1419,17,17,0.470588235
0,0,0,0,byplayer,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.453,0,0,0,9,0,0,1419,17,17,0.470588235
0,0,0,0,byplayer,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.726,0,0,0,9,0,0,1419,17,17,0.470588235
0,0,0,0,suicide,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,729.722,0,0.28,0,9,0,0,1419,17,17,0.470588235
0,0,0,0,byplayer,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.973,0,462.731049,1,8,0,0,1419,17,17,0.529411765
0,0,0,24.7585964,byplayer,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.615,0,978.6057,5,8,0,0,1419,17,17,0.529411765
0,0,1,0,byplayer,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.71,0,1434.69043,12,8,0,0,1419,17,17,0.529411765
0,0,2,21.0696678,byplayer,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.767,0,1165.23193,4,10,0,0,1419,17,17,0.411764706
0,0,0,0,byplayer,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.322,0,57.3240929,1,10,0,0,1419,17,17,0.411764706
0,0,4,0,suicide,0,0,51,0,0,0,0,0,0,0,0,0,0,2677.47681,0,0,1,727.639,0,712.8007,5,10,0,0,1419,17,17,0.411764706
0,0,0,0,byplayer,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.585,0,122.391647,0,11,0,0,1419,17,17,0.352941176
1,0,1,307.556519,byplayer,0,0,17,0,0,1,1,0,0,132.60527,0,0,0,0,0,0,0,838.646,0,2347.18848,3,7,0,0,1282,16,16,0.5625
2,0,2,189.2314,byplayer,0,0,18,0,0,1,1,0,0,130.117386,0,0,0,0,0,0,0,832.255,0,2247.277,4,7,0,0,1282,16,16,0.5625
3,1,1,334.673828,byplayer,0,2,12,0,0,1,2,0,0,410.802032,0,0,0,909.25885,0,0,0,831.121,0,1297.4165,2,7,0,0,1282,16,16,0.5625
0,0,0,196.844055,byplayer,0,1,51,0,0,0,0,0,0,0,0,0,0,571.3435,0,0,0,838.642,0,1229.02576,4,7,0,0,1282,16,16,0.5625
1,1,5,345.259277,byplayer,0,3,4,0,0,2,4,0,0,262.68985,0,0,1,3955.97339,0,0,0,1282.875,0,1673.77112,5,2,0,0,1282,16,16,0.875
0,0,4,63.149353,byplayer,0,2,41,0,0,0,0,0,0,0,0,0,0,2526.97754,0,0,0,1072.698,0,1872.65088,4,2,0,0,1282,16,16,0.875
0,1,3,190.287842,byplayer,0,4,39,0,0,0,0,0,0,0,0,0,2,3031.83472,0,0,0,1282.569,0,2481.11475,6,2,0,0,1282,16,16,0.875
0,0,2,0,byplayer,0,1,40,0,0,0,0,0,0,0,0,0,0,2381.80054,0,0,0,1113.648,0,2370.56641,4,2,0,0,1282,16,16,0.875
1,0,3,212.941956,byplayer,1,3,13,0,0,1,1,0,0,4.100014,0,0,1,0,0,0,0,1082.235,0,3831.98657,4,1,0,0,1282,16,16,0.9375
4,0,6,630.5371,alive,3,14,3,0,0,1,5,0,0,283.268,0,0,0,0,0,0,0,1282.909,0,4129.402,4,1,0,0,1282,16,16,0.9375
0,1,0,67.73457,byplayer,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.902,0,997.1309,3,1,0,0,1282,16,16,0.9375
1,1,0,69.67543,byplayer,0,0,14,0,0,1,1,0,0,136.93866,0,0,0,0,0,0,0,438.714,0,888.044434,4,1,0,0,1282,16,16,0.9375
0,0,0,0,byplayer,0,0,60,0,0,0,0,0,0,0,0,0,0,896.5428,0,0,0,525.906,0,1030.16846,4,13,0,0,1282,16,16,0.1875
0,0,0,0,byplayer,0,0,59,0,0,0,0,0,0,0,0,0,0,1592.395,0,0,0,525.912,0,726.234131,4,13,0,0,1282,16,16,0.1875
1,0,1,100,byplayer,0,1,29,0,0,1,1,0,0,5.955286,0,0,0,1898.5863,0,0,0,525.916,0,518.638062,5,13,0,0,1282,16,16,0.1875
0,0,0,0,byplayer,0,0,58,0,0,0,0,0,0,0,0,0,0,1757.85828,0,0,0,525.922,0,418.5061,5,13,0,0,1282,16,16,0.1875
4,0,7,596.396545,byplayer,2,9,1,0,0,1,6,0,0,88.70048,0,0,0,725.8562,0,0,0,1099.655,0,2439.60645,8,3,0,0,1282,16,16,0.8125
1,0,0,75,byplayer,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.465,0,925.3886,3,3,0,0,1282,16,16,0.8125
0,0,2,51.44799,byplayer,0,4,42,0,0,0,0,0,0,0,0,0,1,42.2785339,0,0,0,652.845,0,1225.20667,2,3,0,0,1282,16,16,0.8125
2,0,2,189.916489,byplayer,0,3,9,0,0,1,2,0,0,32.8703232,0,0,0,0.07043544,0,0,0,662.332,0,1221.26038,4,3,0,0,1282,16,16,0.8125
0,0,2,151.315491,byplayer,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.764,0,868.122437,8,10,0,0,1282,16,16,0.375
2,0,0,283.740143,byplayer,2,0,8,0,0,1,3,0,0,20.6520767,0,0,0,0,0,0,0,646.625,0,1175.49451,7,10,0,0,1282,16,16,0.375
1,0,0,100.000008,byplayer,0,0,25,0,0,1,1,0,0,18.1262188,0,0,0,0,0,0,0,168.933,0,132.660049,4,10,0,0,1282,16,16,0.375
2,1,3,298.290039,byplayer,1,4,7,0,0,2,3,0,0,55.38145,0,0,0,0,0,0,0,704.886,0,1416.29639,4,10,0,0,1282,16,16,0.375
1,0,0,130.748932,byplayer,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.534,0,201.047058,3,16,0,0,1282,16,16,0
0,0,0,73.0372,byplayer,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.923,0,352.318085,4,16,0,0,1282,16,16,0
2,0,0,185.5279,byplayer,0,0,31,0,0,1,1,0,0,73.44569,0,0,0,0,0,0,0,208.165,0,407.943451,3,16,0,0,1282,16,16,0
0,0,0,92.9323349,byplayer,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.116,0,296.790833,6,16,0,0,1282,16,16,0
0,0,1,157.859131,byplayer,0,1,46,0,0,0,0,0,0,0,0,0,2,0,0,0,0,464.31,0,732.238,5,4,0,0,1282,16,16,0.75
0,0,2,120.305267,byplayer,0,3,45,0,0,0,0,0,0,0,0,0,0,2178.36865,0,0,0,612.002,0,597.2928,5,4,0,0,1282,16,16,0.75
1,0,1,63.723175,byplayer,0,0,44,0,0,0,0,0,0,0,0,0,0,228.4838,0,0,0,630.395,0,959.281555,6,4,0,0,1282,16,16,0.75
6,0,4,783.780945,byplayer,1,10,2,0,0,2,6,0,0,360.237427,0,0,0,0,0,0,0,1096.873,0,3222.42847,5,4,0,0,1282,16,16,0.75
2,0,2,200,byplayer,0,2,30,0,0,1,1,0,0,119.421394,0,0,0,0,0,0,0,383.61,0,216.218521,3,14,0,0,1282,16,16,0.125
0,0,0,0,byplayer,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.698,0,65.89099,1,14,0,0,1282,16,16,0.125
0,0,0,61.920002,byplayer,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.73,0,82.6740341,5,14,0,0,1282,16,16,0.125
0,0,0,138.9964,byplayer,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.983,0,289.5614,6,14,0,0,1282,16,16,0.125
1,0,0,100,byplayer,1,1,27,0,0,1,1,0,0,228.73317,0,0,0,0,0,0,0,261.747,0,254.425766,3,11,0,0,1282,16,16,0.3125
5,0,1,621.6347,byplayer,3,1,5,0,0,2,4,0,0,267.406281,0,0,2,0,0,0,0,674.484,0,1139.35925,5,11,0,0,1282,16,16,0.3125
0,1,1,93.10052,byplayer,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.429,0,923.7218,1,11,0,0,1282,16,16,0.3125
2,1,1,231.84317,byplayer,1,3,26,0,0,1,1,0,0,151.143051,0,0,1,0,0,0,0,506.342,0,794.746948,4,11,0,0,1282,16,16,0.3125
1,1,1,100,byplayer,1,1,23,0,0,1,1,0,0,23.38081,0,0,0,1088.755,0,0,0,713.294,0,1488.57324,3,9,0,0,1282,16,16,0.4375
0,0,1,25.20714,byplayer,0,2,24,0,0,1,1,0,0,414.932617,0,0,0,956.2939,0,0,0,697.292,0,963.0901,4,9,0,0,1282,16,16,0.4375
2,1,3,246.54657,byplayer,0,1,22,0,0,1,1,0,0,95.74385,0,0,0,1625.11829,0,0,0,713.298,0,1207.85669,3,9,0,0,1282,16,16,0.4375
0,1,0,106.690056,byplayer,0,0,52,0,0,0,0,0,0,0,0,0,0,1585.1261,0,0,0,629.712,0,1386.73535,7,9,0,0,1282,16,16,0.4375
2,0,1,186.997864,byplayer,1,1,6,0,0,3,3,0,0,135.0048,0,0,0,1188.5802,0,0,0,727.655,0,863.1088,6,8,0,0,1282,16,16,0.5
1,1,2,103,byplayer,1,3,20,0,0,1,1,0,0,14.6809216,0,0,0,1195.60193,0,0,0,756.03,0,872.015442,4,8,0,0,1282,16,16,0.5
1,1,0,147.3838,byplayer,0,0,21,0,0,1,1,0,0,636.9586,0,0,0,1007.31195,0,0,0,516.574,0,621.315552,4,8,0,0,1282,16,16,0.5
2,1,1,335.2242,byplayer,0,1,19,0,0,1,1,0,0,81.91719,0,0,1,1803.51843,0,0,0,760.328,0,550.5401,6,8,0,0,1282,16,16,0.5
1,0,2,115.01561,byplayer,0,4,15,0,0,1,1,0,0,5.76144552,0,0,0,1765.23486,0,0,0,870.665,0,1406.38245,3,6,0,0,1282,16,16,0.625
2,1,0,318.429657,byplayer,0,1,11,0,0,1,2,0,0,66.9786,0,0,0,968.6092,0,0,0,818.457,0,1042.70935,7,6,0,0,1282,16,16,0.625
0,1,2,31.93734,byplayer,0,3,16,0,0,1,1,0,0,265.138916,0,0,0,2112.798,0,0,0,759.604,0,1015.448,6,6,0,0,1282,16,16,0.625
2,1,4,428.8946,byplayer,0,1,10,0,0,2,2,0,0,51.6560059,0,0,2,1351.31812,0,0,0,885.385,0,1062.688,5,6,0,0,1282,16,16,0.625
1,0,0,182.560013,byplayer,0,0,28,0,0,1,1,0,0,126.181992,0,0,0,0,0,0,0,405.25,0,881.709351,4,12,0,0,1282,16,16,0.25
0,0,2,0,byplayer,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.825,0,771.618042,4,12,0,0,1282,16,16,0.25
0,0,2,96.60133,byplayer,0,1,55,0,0,0,0,0,0,0,0,0,0,895.219238,0,0,0,558.773,0,988.965454,7,12,0,0,1282,16,16,0.25
0,0,0,35.8864365,byplayer,0,0,56,0,0,0,0,0,0,0,0,0,0,781.2173,0,0,0,472.703,0,1011.93024,4,12,0,0,1282,16,16,0.25
0,0,2,0,byplayer,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.881,0,2617.9812,6,5,0,0,1282,16,16,0.6875
0,0,1,0,byplayer,0,0,49,0,0,0,0,0,0,0,0,0,0,488.420776,0,0,0,917.254,0,2101.52832,6,5,0,0,1282,16,16,0.6875
0,0,3,49.02,byplayer,0,7,50,0,0,0,0,0,0,0,0,0,0,1692.1178,0,0,0,914.292,0,2753.15918,5,5,0,0,1282,16,16,0.6875
0,0,0,0,byplayer,0,0,48,0,0,0,0,0,0,0,0,0,0,111.379707,0,0,0,967.872,0,2416.35376,11,5,0,0,1282,16,16,0.6875
0,0,0,22.05,byplayer,0,0,66,0,0,0,0,0,0,0,0,0,0,132.633255,0,0,0,415.362,0,1026.95239,6,15,0,0,1282,16,16,0.0625
0,0,0,58.4621468,byplayer,0,0,64,0,0,0,0,0,0,0,0,0,0,186.226547,0,0,0,415.37,0,685.434448,4,15,0,0,1282,16,16,0.0625
0,0,0,0,byplayer,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.364,0,626.69165,1,15,0,0,1282,16,16,0.0625
0,0,0,0,byplayer,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.567,0,908.969849,5,15,0,0,1282,16,16,0.0625
0,0,2,21.285,byplayer,0,7,41,0,0,0,0,0,0,0,0,0,0,4535.13037,0,0,0,1688.849,1,1509.34265,3,2,0,0,1746,16,16,0.875
3,1,2,300,byplayer,1,7,17,0,0,1,1,0,0,88.0218353,0,0,0,5029.356,0,0,0,1746.606,0,1107.06348,4,2,0,0,1746,16,16,0.875
0,0,1,106.622437,byplayer,0,0,42,0,0,0,0,0,0,0,0,0,0,3086.998,0,0,0,975.701,0,1170.51611,5,2,0,0,1746,16,16,0.875
1,0,2,178.715,byplayer,1,0,18,0,0,1,1,0,0,102.13382,0,0,0,4224.13428,0,0,0,1746.124,0,763.9735,5,2,0,0,1746,16,16,0.875
0,0,5,251.659241,byplayer,0,8,20,0,0,1,1,0,0,440.274231,0,0,0,5779.054,0,16.546711,0,1631.236,1,4673.334,3,4,0,0,1746,16,16,0.75
0,0,5,117.5357,byplayer,0,18,47,0,0,0,0,0,0,0,0,0,1,7712.99072,0,26.5011444,0,1626.008,0,3410.63745,7,4,0,0,1746,16,16,0.75
0,0,4,232.734528,byplayer,0,10,46,0,0,0,0,0,0,0,0,0,0,8405.277,0,9.081878,0,1627.664,0,2176.42578,5,4,0,0,1746,16,16,0.75
0,0,7,86.5089,byplayer,0,17,48,0,0,0,0,0,0,0,0,0,0,7108.3623,0,3.21485758,0,1392.221,0,2364.87939,4,4,0,0,1746,16,16,0.75
1,0,1,145.149933,byplayer,0,1,15,0,0,1,2,0,0,177.713821,0,0,0,271.705963,0,0,0,991.369,0,2387.50146,6,13,0,0,1746,16,16,0.1875
0,1,0,139.6193,byplayer,0,0,67,0,0,0,0,0,0,0,0,0,0,2428.551,0,0,0,709.107,0,797.0522,4,13,0,0,1746,16,16,0.1875
2,0,3,246.919128,byplayer,0,2,14,0,0,1,2,0,0,54.41823,0,0,0,291.79483,0,0,0,1006.682,0,2820.5918,3,13,0,0,1746,16,16,0.1875
0,0,0,0,byplayer,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.897,0,48.5428276,0,13,0,0,1746,16,16,0.1875
0,0,3,75,byplayer,0,1,24,0,0,1,1,0,0,222.660767,0,0,0,4331.647,0,41.62332,0,1068.18,0,2201.54517,6,11,0,0,1746,16,16,0.3125
0,0,1,34.8163834,byplayer,0,0,61,0,0,0,0,0,0,0,0,0,1,4989.70557,0,25.1364136,0,830.155,0,1333.43628,4,11,0,0,1746,16,16,0.3125
0,0,0,68.16489,byplayer,0,0,60,0,0,0,0,0,0,0,0,0,0,3893.70459,0,23.5260735,0,857.764,0,2003.3175,3,11,0,0,1746,16,16,0.3125
0,0,1,0,byplayer,0,0,62,0,0,0,0,0,0,0,0,0,0,0.003725006,0,59.74364,0,829.201,0,4630.087,7,11,0,0,1746,16,16,0.3125
3,0,3,255.50116,suicide,0,9,9,0,0,2,3,0,0,48.1152725,0,0,0,29.99365,0,0,1,1093.274,0,2404.962,5,9,0,0,1746,16,16,0.4375
0,0,1,0,byplayer,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.374,0,1661.8125,5,12,0,0,1746,16,16,0.25
4,0,6,579.6938,byplayer,1,8,8,0,0,1,3,0,0,95.74243,0,0,0,276.664917,0,0,0,1222.012,0,2468.6604,3,9,0,0,1746,16,16,0.4375
0,0,0,0,byplayer,0,1,57,0,0,0,0,0,0,0,0,0,0,342.7263,0,0,0,698.356,0,1233.80566,6,9,0,0,1746,16,16,0.4375
0,0,0,0,byplayer,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.097,0,68.42235,0,16,0,0,1746,16,16,0
0,0,0,0,byplayer,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.89,0,526.5493,3,16,0,0,1746,16,16,0
1,0,0,138.04895,byplayer,0,0,26,0,0,1,1,0,0,1.20968378,0,0,0,0,0,0,0,358.418,0,305.384369,1,16,0,0,1746,16,16,0
1,0,0,195.042435,byplayer,0,0,27,0,0,1,1,0,0,162.2422,0,0,0,0,0,0,0,353.816,0,687.784363,5,16,0,0,1746,16,16,0
0,1,2,196.17,byplayer,1,2,21,0,0,1,1,0,0,55.3007851,0,0,1,0,0,0,0,1430.158,0,3647.275,5,5,0,0,1746,16,16,0.6875
3,1,4,67.9301758,byplayer,0,1,6,0,0,2,3,0,0,58.9784431,0,0,1,0,0,0,0,1380.238,0,3695.17969,4,5,0,0,1746,16,16,0.6875
5,1,6,691.4402,byplayer,2,5,1,0,0,3,7,0,0,122.338829,0,0,0,0,0,0,0,1454.389,0,3709.91187,7,5,0,0,1746,16,16,0.6875
2,1,2,278.619965,byplayer,1,2,22,0,0,1,1,0,0,60.101635,0,0,0,0,0,0,0,1202.221,0,2511.96558,6,5,0,0,1746,16,16,0.6875
0,0,0,37.73,byplayer,0,1,72,0,0,0,0,0,0,0,0,0,0,658.0248,0,0,0,628.751,0,1327.604,3,15,0,0,1746,16,16,0.0625
0,0,0,77.68447,byplayer,0,0,75,0,0,0,0,0,0,0,0,0,0,864.110962,0,0,0,610.315,0,1258.7981,2,15,0,0,1746,16,16,0.0625
0,1,0,104.024254,byplayer,0,0,74,0,0,0,0,0,0,0,0,0,0,258.2528,0,0,0,628.744,0,1425.00964,3,15,0,0,1746,16,16,0.0625
0,0,0,24.3611851,byplayer,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.748,0,1641.98425,3,15,0,0,1746,16,16,0.0625
0,0,0,0,byplayer,0,0,45,0,0,0,0,0,0,0,0,0,0,474.685242,0,0,0,543.77,0,906.4507,3,3,0,0,1746,16,16,0.8125
0,0,3,59.0800743,byplayer,0,5,43,0,0,0,0,0,0,0,0,0,0,493.4448,0,0,0,1148.866,0,2253.243,5,3,0,0,1746,16,16,0.8125
0,0,4,282.39917,byplayer,0,4,19,0,0,1,1,0,0,158.387512,0,0,0,227.7989,0,0,0,1632.989,0,1896.85876,8,3,0,0,1746,16,16,0.8125
0,0,0,68.32945,byplayer,0,0,44,0,0,0,0,0,0,0,0,0,0,1095.57825,0,0,0,982.921,0,1232.67334,3,3,0,0,1746,16,16,0.8125
0,0,2,0,byplayer,0,7,69,0,0,0,0,0,0,0,0,0,0,0.019477408,0,24.7163143,0,638.857,0,1749.91443,2,14,0,0,1746,16,16,0.125
0,0,0,0,byplayer,0,0,71,0,0,0,0,0,0,0,0,0,0,0.004412322,0,34.7307,0,616.646,0,1719.58276,3,14,0,0,1746,16,16,0.125
0,0,0,0,byplayer,0,0,70,0,0,0,0,0,0,0,0,0,0,634.4539,0,20.73502,0,621.99,0,1525.29541,2,14,0,0,1746,16,16,0.125
1,0,0,100,byplayer,0,0,25,0,0,1,1,0,0,16.2724953,0,0,0,0.003494077,0,31.045887,0,638.85,0,1909.514,5,14,0,0,1746,16,16,0.125
4,3,5,992.1699,byplayer,2,2,2,0,0,3,5,0,0,320.4114,0,0,0,876.3477,0,0,0,1664.821,0,2294.48853,5,1,0,0,1746,16,16,0.9375
2,2,2,384.82193,alive,1,1,4,0,0,1,3,0,0,89.39883,0,0,0,0,0,0,0,1746.635,0,3218.324,3,1,0,0,1746,16,16,0.9375
2,3,5,310.493683,alive,1,2,5,0,0,2,3,0,0,156.975769,0,0,1,136.4222,0,0,0,1746.635,0,2499.61377,7,1,0,0,1746,16,16,0.9375
1,1,3,389.479034,alive,0,2,16,0,0,1,1,0,0,126.006859,0,0,1,1167.57092,0,0,0,1746.635,0,2572.65,8,1,0,0,1746,16,16,0.9375
2,3,7,314.691254,byplayer,0,4,12,0,0,1,2,0,0,236.4779,0,0,0,1487.06543,0,5.30354261,0,1209.94,0,3081.876,5,10,0,0,1746,16,16,0.375
0,0,0,0,byplayer,0,0,59,0,0,0,0,0,0,0,0,0,0,278.691223,0,0,0,178.546,0,87.99136,2,10,0,0,1746,16,16,0.375
0,0,0,0,byplayer,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.262,0,112.752121,3,10,0,0,1746,16,16,0.375
3,2,3,401.109253,byplayer,0,12,3,0,0,2,4,0,0,123.863434,0,0,1,2295.68677,0,7.757254,0,1200.031,0,2320.36768,5,10,0,0,1746,16,16,0.375
0,1,5,83.41765,byplayer,0,1,63,0,0,0,0,0,0,0,0,0,1,1964.46155,0,0,0,1059.298,0,805.1672,4,12,0,0,1746,16,16,0.25
